,column,count,missing_count_x,missing_pct,min_value,max_value,range_value,mean_value,median_value,std_dev,coef_of_variation,p25,p75,iqr_x,skewness_x,kurtosis_x,zero_count,negative_count,q1_x,q3_x,iqr_y,lower_bound,upper_bound,outlier_count_x,outlier_percentage,dtype,non_null_count,missing_count_y,missing_rate,unique_count,mean,median,std,min,q1_y,q3_y,max,iqr,skewness_y,kurtosis_y,outlier_count_y,outlier_rate,skew_label,variance_flag,normality_pvalue,normality_label
339,POS_NAME_CONTRACT_STATUS_Canceled_MEAN,289444,18067,5.8752,0.0,0.3333,0.3333,0.0,0.0,0.0007,233.5691,0.0,0.0,0.0,361.1399,153096.6566,289432,0,0.0,0.0,0.0,0.0,0.0,12,0.0041,float64,289444,18067,0.0588,12,0.0,0.0,0.0007,0.0,0.0,0.0,0.3333,0.0,361.1417,153099.3013,0,0.0,highly_skewed,variable,0.0,non_normal
340,POS_NAME_CONTRACT_STATUS_Completed_MEAN,289444,18067,5.8752,0.0,1.0,1.0,0.083,0.0769,0.0638,0.7683,0.0476,0.1071,0.0595,3.5158,33.0287,32228,0,0.0476,0.1071,0.0595,-0.0417,0.1964,12370,4.2737,float64,289444,18067,0.0588,1560,0.083,0.0769,0.0638,0.0,0.0476,0.1071,1.0,0.0595,3.5159,33.0293,12370,0.0427,highly_skewed,variable,0.0,non_normal
341,POS_NAME_CONTRACT_STATUS_Demand_MEAN,289444,18067,5.8752,0.0,0.7931,0.7931,0.0003,0.0,0.0119,41.5454,0.0,0.0,0.0,48.7916,2530.6245,289132,0,0.0,0.0,0.0,0.0,0.0,312,0.1078,float64,289444,18067,0.0588,234,0.0003,0.0,0.0119,0.0,0.0,0.0,0.7931,0.0,48.7919,2530.6682,0,0.0,highly_skewed,variable,0.0,non_normal
342,POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,289444,18067,5.8752,0.0,1.0,1.0,0.0008,0.0,0.0102,12.6452,0.0,0.0,0.0,38.7539,2921.6941,285184,0,0.0,0.0,0.0,0.0,0.0,4260,1.4718,float64,289444,18067,0.0588,228,0.0008,0.0,0.0102,0.0,0.0,0.0,1.0,0.0,38.7541,2921.7446,0,0.0,highly_skewed,variable,0.0,non_normal
343,POS_NAME_CONTRACT_STATUS_Signed_MEAN,289444,18067,5.8752,0.0,1.0,1.0,0.0106,0.0,0.0326,3.081,0.0,0.0,0.0,8.2557,146.0588,231574,0,0.0,0.0,0.0,0.0,0.0,57870,19.9935,float64,289444,18067,0.0588,826,0.0106,0.0,0.0326,0.0,0.0,0.0,1.0,0.0,8.2557,146.0613,0,0.0,highly_skewed,variable,0.0,non_normal
344,POS_NAME_CONTRACT_STATUS_XNA_MEAN,289444,18067,5.8752,0.0,0.0063,0.0063,0.0,0.0,0.0,380.4392,0.0,0.0,0.0,380.4687,144766.9297,289442,0,0.0,0.0,0.0,0.0,0.0,2,0.0007,float64,289444,18067,0.0588,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,380.4707,144769.4305,0,0.0,highly_skewed,variable,0.0,non_normal
345,POS_NAME_CONTRACT_STATUS_nan_MEAN,289444,18067,5.8752,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,289444,0,0.0,0.0,0.0,0.0,0.0,0,0.0,float64,289444,18067,0.0588,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,approximately_symmetric,constant,,constant
346,POS_POS_LATE_FLAG_MEAN,289444,18067,5.8752,0.0,1.0,1.0,0.0216,0.0,0.0799,3.6932,0.0,0.0,0.0,6.5832,54.1034,234761,0,0.0,0.0,0.0,0.0,0.0,54683,18.8924,float64,289444,18067,0.0588,2499,0.0216,0.0,0.0799,0.0,0.0,0.0,1.0,0.0,6.5833,54.1044,0,0.0,highly_skewed,variable,0.0,non_normal
347,POS_POS_LATE_FLAG_SUM,289444,18067,5.8752,0.0,120.0,120.0,0.8952,0.0,4.8777,5.4488,0.0,0.0,0.0,12.8278,200.6823,234761,0,0.0,0.0,0.0,0.0,0.0,54683,18.8924,float64,289444,18067,0.0588,103,0.8952,0.0,4.8777,0.0,0.0,0.0,120.0,0.0,12.8278,200.6858,0,0.0,highly_skewed,variable,0.0,non_normal
348,POS_SK_DPD_DEF_MAX,289444,18067,5.8752,0.0,3373.0,3373.0,1.4688,0.0,30.6096,20.8394,0.0,0.0,0.0,86.7008,8092.2266,249554,0,0.0,0.0,0.0,0.0,0.0,39890,13.7816,float64,289444,18067,0.0588,200,1.4688,0.0,30.6096,0.0,0.0,0.0,3373.0,0.0,86.7012,8092.3664,0,0.0,highly_skewed,variable,0.0,non_normal
349,POS_SK_DPD_DEF_MEAN,289444,18067,5.8752,0.0,1740.5545,1740.5545,0.2149,0.0,12.9263,60.1606,0.0,0.0,0.0,102.1978,11181.6911,249554,0,0.0,0.0,0.0,0.0,0.0,39890,13.7816,float64,289444,18067,0.0588,4471,0.2149,0.0,12.9263,0.0,0.0,0.0,1740.5545,0.0,102.1983,11181.8843,0,0.0,highly_skewed,variable,0.0,non_normal
350,POS_SK_DPD_DEF_SUM,289444,18067,5.8752,0.0,184970.0,184970.0,17.2235,0.0,1384.5395,80.3867,0.0,0.0,0.0,104.6893,11596.1739,249554,0,0.0,0.0,0.0,0.0,0.0,39890,13.7816,float64,289444,18067,0.0588,373,17.2235,0.0,1384.5395,0.0,0.0,0.0,184970.0,0.0,104.6899,11596.3742,0,0.0,highly_skewed,variable,0.0,non_normal
351,POS_SK_DPD_MAX,289444,18067,5.8752,0.0,4231.0,4231.0,15.6976,0.0,153.1692,9.7575,0.0,0.0,0.0,14.7487,246.6058,234761,0,0.0,0.0,0.0,0.0,0.0,54683,18.8924,float64,289444,18067,0.0588,1919,15.6976,0.0,153.1692,0.0,0.0,0.0,4231.0,0.0,14.7487,246.6101,0,0.0,highly_skewed,variable,0.0,non_normal
352,POS_SK_DPD_MEAN,289444,18067,5.8752,0.0,2622.0784,2622.0784,4.4065,0.0,60.3884,13.7044,0.0,0.0,0.0,20.1256,479.3173,234761,0,0.0,0.0,0.0,0.0,0.0,54683,18.8924,float64,289444,18067,0.0588,10768,4.4065,0.0,60.3884,0.0,0.0,0.0,2622.0784,0.0,20.1257,479.3256,0,0.0,highly_skewed,variable,0.0,non_normal
353,POS_SK_DPD_SUM,289444,18067,5.8752,0.0,267452.0,267452.0,351.3861,0.0,5678.1364,16.1593,0.0,0.0,0.0,23.5169,650.38,234761,0,0.0,0.0,0.0,0.0,0.0,54683,18.8924,float64,289444,18067,0.0588,3708,351.3861,0.0,5678.1364,0.0,0.0,0.0,267452.0,0.0,23.517,650.3912,0,0.0,highly_skewed,variable,0.0,non_normal
354,POS_SK_ID_PREV_NUNIQUE,289444,18067,5.8752,1.0,26.0,25.0,2.7651,2.0,1.9631,0.7099,1.0,4.0,3.0,1.7786,4.9018,0,0,1.0,4.0,3.0,-3.5,8.5,5062,1.7489,float64,289444,18067,0.0588,25,2.7651,2.0,1.9631,1.0,1.0,4.0,26.0,3.0,1.7786,4.9019,5062,0.0175,highly_skewed,variable,0.0,non_normal
355,PREV_AMT_ANNUITY_MAX,290640,16871,5.4863,0.0,418058.145,418058.145,23722.7385,17907.75,19169.4927,0.8081,10389.78,31505.9287,21116.1488,2.2742,11.5191,1,0,10389.78,31505.9288,21116.1488,-21284.4431,63180.1519,11711,4.0294,float64,290640,16871,0.0549,145950,23722.7385,17907.75,19169.4927,0.0,10389.78,31505.9288,418058.145,21116.1488,2.2742,11.5193,11711,0.0403,highly_skewed,variable,0.0,non_normal
356,PREV_AMT_ANNUITY_MEAN,290640,16871,5.4863,0.0,300425.445,300425.445,14532.0528,11984.355,10007.4835,0.6886,7835.9672,18330.3135,10494.3463,2.5318,15.9802,1,0,7835.9672,18330.3135,10494.3463,-7905.5523,34071.833,13063,4.4946,float64,290640,16871,0.0549,267474,14532.0528,11984.355,10007.4835,0.0,7835.9672,18330.3135,300425.445,10494.3463,2.5319,15.9805,13063,0.0449,highly_skewed,variable,0.0,non_normal
357,PREV_AMT_APPLICATION_MAX,291057,16454,5.3507,0.0,5850000.0,5850000.0,374590.4658,202500.0,421995.135,1.1266,98311.5,454500.0,356188.5,2.1105,5.6869,1015,0,98311.5,454500.0,356188.5,-435971.25,988782.75,29349,10.0836,float64,291057,16454,0.0535,48662,374590.4658,202500.0,421995.135,0.0,98311.5,454500.0,5850000.0,356188.5,2.1105,5.687,29349,0.1008,highly_skewed,variable,0.0,non_normal
358,PREV_AMT_APPLICATION_MEAN,291057,16454,5.3507,0.0,4050000.0,4050000.0,154005.4864,106002.0,153287.8311,0.9953,61925.7375,191250.0,129324.2625,3.588,27.5094,1015,0,61925.7375,191250.0,129324.2625,-132060.6562,385236.3938,20369,6.9983,float64,291057,16454,0.0535,191746,154005.4864,106002.0,153287.8311,0.0,61925.7375,191250.0,4050000.0,129324.2625,3.588,27.5099,20369,0.07,highly_skewed,variable,0.0,non_normal
359,PREV_AMT_CREDIT_MAX,291057,16454,5.3507,0.0,4509688.5,4509688.5,413865.5665,225000.0,457538.3827,1.1055,104431.5,547344.0,442912.5,2.0005,5.0272,227,0,104431.5,547344.0,442912.5,-559937.25,1211712.75,23933,8.2228,float64,291057,16454,0.0535,58510,413865.5665,225000.0,457538.3827,0.0,104431.5,547344.0,4509688.5,442912.5,2.0005,5.0273,23933,0.0822,highly_skewed,variable,0.0,non_normal
360,PREV_AMT_CREDIT_MEAN,291057,16454,5.3507,0.0,4050000.0,4050000.0,170070.0188,117450.0,165737.1784,0.9745,66849.4286,216072.0,149222.5714,3.2939,23.1193,227,0,66849.4286,216072.0,149222.5714,-156984.4286,439905.8571,18673,6.4156,float64,291057,16454,0.0535,210626,170070.0188,117450.0,165737.1784,0.0,66849.4286,216072.0,4050000.0,149222.5714,3.2939,23.1197,18673,0.0642,highly_skewed,variable,0.0,non_normal
361,PREV_AMT_DOWN_PAYMENT_MAX,273605,33906,11.0259,0.0,3060045.0,3060045.0,11681.062,5850.0,28603.1658,2.4487,0.0,13500.0,13500.0,27.5283,1628.5436,76954,0,0.0,13500.0,13500.0,-20250.0,33750.0,19102,6.9816,float64,273605,33906,0.1103,21521,11681.062,5850.0,28603.1658,0.0,0.0,13500.0,3060045.0,13500.0,27.5284,1628.5734,19102,0.0698,highly_skewed,variable,0.0,non_normal
362,PREV_AMT_DOWN_PAYMENT_MEAN,273605,33906,11.0259,-0.225,2025000.0,2025000.225,7080.5033,3375.0,18421.7984,2.6018,0.0,8282.25,8282.25,31.4303,2190.3991,76953,1,0.0,8282.25,8282.25,-12423.375,20705.625,19318,7.0605,float64,273605,33906,0.1103,54046,7080.5033,3375.0,18421.7984,-0.225,0.0,8282.25,2025000.0,8282.25,31.4305,2190.4392,19318,0.0706,highly_skewed,variable,0.0,non_normal
363,PREV_AMT_GOODS_PRICE_MAX,290082,17429,5.6678,0.0,5850000.0,5850000.0,375879.7191,202617.45,422152.5547,1.1231,98991.0,454500.0,355509.0,2.1085,5.6752,40,0,98991.0,454500.0,355509.0,-434272.5,987763.5,29349,10.1175,float64,290082,17429,0.0567,48658,375879.7191,202617.45,422152.5547,0.0,98991.0,454500.0,5850000.0,355509.0,2.1085,5.6753,29349,0.1012,highly_skewed,variable,0.0,non_normal
364,PREV_AMT_GOODS_PRICE_MEAN,290082,17429,5.6678,0.0,4050000.0,4050000.0,193895.9097,128591.25,192576.057,0.9932,73557.0,244901.7869,171344.7869,2.9588,16.3513,40,0,73557.0,244901.7869,171344.7869,-183460.1803,501918.9672,19863,6.8474,float64,290082,17429,0.0567,185829,193895.9097,128591.25,192576.057,0.0,73557.0,244901.7869,4050000.0,171344.7869,2.9588,16.3516,19863,0.0685,highly_skewed,variable,0.0,non_normal
365,PREV_APP_CREDIT_PERC_MAX,290830,16681,5.4245,0.0,20.0,20.0,1.1137,1.0426,0.3076,0.2762,1.0,1.1318,0.1318,11.7702,383.417,788,0,1.0,1.1318,0.1318,0.8023,1.3296,30682,10.5498,float64,290830,16681,0.0542,141278,1.1137,1.0426,0.3076,0.0,1.0,1.1318,20.0,0.1318,11.7703,383.4236,30682,0.1055,highly_skewed,variable,0.0,non_normal
366,PREV_APP_CREDIT_PERC_MEAN,290830,16681,5.4245,0.0,5.4671,5.4671,0.9688,0.9715,0.1706,0.1761,0.9072,1.0266,0.1194,1.5097,29.1745,788,0,0.9072,1.0266,0.1194,0.7281,1.2056,29975,10.3067,float64,290830,16681,0.0542,247296,0.9688,0.9715,0.1706,0.0,0.9072,1.0266,5.4671,0.1194,1.5097,29.175,29975,0.1031,highly_skewed,variable,0.0,non_normal
367,PREV_APP_CREDIT_PERC_VAR,229461,78050,25.3812,0.0,63.7019,63.7019,0.0728,0.0099,0.347,4.7692,0.0035,0.0561,0.0526,75.772,9760.7989,6359,0,0.0035,0.0561,0.0526,-0.0754,0.135,39824,17.3555,float64,229461,78050,0.2538,211714,0.0728,0.0099,0.347,0.0,0.0035,0.0561,63.7019,0.0526,75.7725,9761.0116,39824,0.1736,highly_skewed,variable,0.0,non_normal
368,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0298,0.0,0.124,4.1667,0.0,0.0,0.0,5.1199,28.8694,268183,0,0.0,0.0,0.0,0.0,0.0,22874,7.8589,float64,291057,16454,0.0535,261,0.0298,0.0,0.124,0.0,0.0,0.0,1.0,0.0,5.12,28.8699,0,0.0,highly_skewed,variable,0.0,non_normal
369,PREV_CHANNEL_TYPE_Car dealer_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0003,0.0,0.0127,37.7168,0.0,0.0,0.0,52.0332,3291.5645,290739,0,0.0,0.0,0.0,0.0,0.0,318,0.1093,float64,291057,16454,0.0535,35,0.0003,0.0,0.0127,0.0,0.0,0.0,1.0,0.0,52.0334,3291.621,0,0.0,highly_skewed,variable,0.0,non_normal
370,PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0037,0.0,0.0507,13.6335,0.0,0.0,0.0,16.106,280.378,288869,0,0.0,0.0,0.0,0.0,0.0,2188,0.7517,float64,291057,16454,0.0535,129,0.0037,0.0,0.0507,0.0,0.0,0.0,1.0,0.0,16.1061,280.3828,0,0.0,highly_skewed,variable,0.0,non_normal
371,PREV_CHANNEL_TYPE_Contact center_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0362,0.0,0.1106,3.0577,0.0,0.0,0.0,3.9375,18.6286,250987,0,0.0,0.0,0.0,0.0,0.0,40070,13.7671,float64,291057,16454,0.0535,222,0.0362,0.0,0.1106,0.0,0.0,0.0,1.0,0.0,3.9375,18.6289,0,0.0,highly_skewed,variable,0.0,non_normal
372,PREV_CHANNEL_TYPE_Country-wide_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.3697,0.2857,0.3594,0.9721,0.0,0.6,0.6,0.6183,-0.9617,89739,0,0.0,0.6,0.6,-0.9,1.5,0,0.0,float64,291057,16454,0.0535,348,0.3697,0.2857,0.3594,0.0,0.0,0.6,1.0,0.6,0.6183,-0.9617,0,0.0,moderately_skewed,variable,0.0,non_normal
373,PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.2955,0.1818,0.3302,1.1171,0.0,0.5714,0.5714,0.623,-1.0322,137916,0,0.0,0.5714,0.5714,-0.8571,1.4286,0,0.0,float64,291057,16454,0.0535,414,0.2955,0.1818,0.3302,0.0,0.0,0.5714,1.0,0.5714,0.623,-1.0322,0,0.0,moderately_skewed,variable,0.0,non_normal
374,PREV_CHANNEL_TYPE_Regional / Local_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0899,0.0,0.2193,2.4409,0.0,0.0,0.0,2.9323,8.3401,226329,0,0.0,0.0,0.0,0.0,0.0,64728,22.2389,float64,291057,16454,0.0535,201,0.0899,0.0,0.2193,0.0,0.0,0.0,1.0,0.0,2.9323,8.3403,0,0.0,highly_skewed,variable,0.0,non_normal
375,PREV_CHANNEL_TYPE_Stone_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1749,0.0,0.2881,1.6479,0.0,0.25,0.25,1.7872,2.2224,173654,0,0.0,0.25,0.25,-0.375,0.625,27168,9.3343,float64,291057,16454,0.0535,244,0.1749,0.0,0.2881,0.0,0.0,0.25,1.0,0.25,1.7872,2.2224,27168,0.0933,highly_skewed,variable,0.0,non_normal
376,PREV_CHANNEL_TYPE_nan_MEAN,291057,16454,5.3507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,float64,291057,16454,0.0535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,approximately_symmetric,constant,,constant
377,PREV_CNT_PAYMENT_MEAN,290642,16869,5.4857,0.0,72.0,72.0,14.5308,12.0,8.4199,0.5794,9.0,18.0,9.0,1.4327,2.7038,2076,0,9.0,18.0,9.0,-4.5,31.5,14457,4.9742,float64,290642,16869,0.0549,2838,14.5308,12.0,8.4199,0.0,9.0,18.0,72.0,9.0,1.4328,2.7039,14457,0.0497,highly_skewed,variable,0.0,non_normal
378,PREV_CNT_PAYMENT_SUM,291057,16454,5.3507,0.0,1788.0,1788.0,61.0234,36.0,74.3067,1.2177,18.0,78.0,60.0,3.8614,28.5782,2491,0,18.0,78.0,60.0,-72.0,168.0,19618,6.7403,float64,291057,16454,0.0535,727,61.0234,36.0,74.3067,0.0,18.0,78.0,1788.0,60.0,3.8614,28.5787,19618,0.0674,highly_skewed,variable,0.0,non_normal
379,PREV_CODE_REJECT_REASON_CLIENT_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0151,0.0,0.0691,4.5734,0.0,0.0,0.0,6.0974,47.0951,272024,0,0.0,0.0,0.0,0.0,0.0,19033,6.5393,float64,291057,16454,0.0535,118,0.0151,0.0,0.0691,0.0,0.0,0.0,1.0,0.0,6.0974,47.096,0,0.0,highly_skewed,variable,0.0,non_normal
380,PREV_CODE_REJECT_REASON_HC_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0597,0.0,0.1335,2.2363,0.0,0.0,0.0,2.6984,8.0957,225028,0,0.0,0.0,0.0,0.0,0.0,66029,22.6859,float64,291057,16454,0.0535,388,0.0597,0.0,0.1335,0.0,0.0,0.0,1.0,0.0,2.6984,8.0959,0,0.0,highly_skewed,variable,0.0,non_normal
381,PREV_CODE_REJECT_REASON_LIMIT_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0251,0.0,0.0918,3.6617,0.0,0.0,0.0,4.5148,22.8924,262669,0,0.0,0.0,0.0,0.0,0.0,28388,9.7534,float64,291057,16454,0.0535,244,0.0251,0.0,0.0918,0.0,0.0,0.0,1.0,0.0,4.5148,22.8929,0,0.0,highly_skewed,variable,0.0,non_normal
382,PREV_CODE_REJECT_REASON_SCOFR_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0056,0.0,0.0431,7.6756,0.0,0.0,0.0,9.6235,106.9741,284269,0,0.0,0.0,0.0,0.0,0.0,6788,2.3322,float64,291057,16454,0.0535,157,0.0056,0.0,0.0431,0.0,0.0,0.0,1.0,0.0,9.6236,106.9759,0,0.0,highly_skewed,variable,0.0,non_normal
383,PREV_CODE_REJECT_REASON_SCO_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0166,0.0,0.0716,4.3058,0.0,0.0,0.0,5.7894,42.1246,269405,0,0.0,0.0,0.0,0.0,0.0,21652,7.4391,float64,291057,16454,0.0535,206,0.0166,0.0,0.0716,0.0,0.0,0.0,1.0,0.0,5.7895,42.1253,0,0.0,highly_skewed,variable,0.0,non_normal
384,PREV_CODE_REJECT_REASON_SYSTEM_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0003,0.0,0.0096,28.5817,0.0,0.0,0.0,39.8516,2072.3304,290543,0,0.0,0.0,0.0,0.0,0.0,514,0.1766,float64,291057,16454,0.0535,57,0.0003,0.0,0.0096,0.0,0.0,0.0,1.0,0.0,39.8518,2072.366,0,0.0,highly_skewed,variable,0.0,non_normal
385,PREV_CODE_REJECT_REASON_VERIF_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0015,0.0,0.0199,13.268,0.0,0.0,0.0,19.1265,482.7887,288538,0,0.0,0.0,0.0,0.0,0.0,2519,0.8655,float64,291057,16454,0.0535,83,0.0015,0.0,0.0199,0.0,0.0,0.0,1.0,0.0,19.1266,482.7971,0,0.0,highly_skewed,variable,0.0,non_normal
386,PREV_CODE_REJECT_REASON_XAP_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.874,1.0,0.1945,0.2226,0.75,1.0,0.25,-1.54,1.7456,607,0,0.75,1.0,0.25,0.375,1.375,8065,2.7709,float64,291057,16454,0.0535,394,0.874,1.0,0.1945,0.0,0.75,1.0,1.0,0.25,-1.54,1.7457,8065,0.0277,highly_skewed,variable,0.0,non_normal
387,PREV_CODE_REJECT_REASON_XNA_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.002,0.0,0.0218,10.6914,0.0,0.0,0.0,15.2971,323.0911,287401,0,0.0,0.0,0.0,0.0,0.0,3656,1.2561,float64,291057,16454,0.0535,104,0.002,0.0,0.0218,0.0,0.0,0.0,1.0,0.0,15.2972,323.0966,0,0.0,highly_skewed,variable,0.0,non_normal
388,PREV_CODE_REJECT_REASON_nan_MEAN,291057,16454,5.3507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,float64,291057,16454,0.0535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,approximately_symmetric,constant,,constant
389,PREV_CREDIT_TO_ANNUITY_RATIO_MAX,290639,16872,5.4866,2.7579,400.0,397.2421,17.9025,20.0,9.559,0.5339,9.8619,22.1729,12.311,3.7801,80.1032,0,0,9.8619,22.1729,12.311,-8.6046,40.6394,856,0.2945,float64,290639,16872,0.0549,132973,17.9025,20.0,9.559,2.7579,9.8619,22.1729,400.0,12.311,3.7801,80.1046,856,0.0029,highly_skewed,variable,0.0,non_normal
390,PREV_CREDIT_TO_ANNUITY_RATIO_MEAN,290639,16872,5.4866,2.7579,127.8576,125.0997,12.4349,11.5417,5.0656,0.4074,8.8319,15.3039,6.472,1.0518,4.0655,0,0,8.8319,15.3039,6.472,-0.8762,25.0119,5225,1.7978,float64,290639,16872,0.0549,277142,12.4349,11.5417,5.0656,2.7579,8.8319,15.3039,127.8576,6.472,1.0518,4.0656,5225,0.018,highly_skewed,variable,0.0,non_normal
391,PREV_DAYS_DECISION_MAX,291057,16454,5.3507,-2922.0,-1.0,2921.0,-480.8168,-299.0,540.1861,1.1235,-595.0,-147.0,448.0,-2.2244,5.1323,0,291057,-595.0,-147.0,448.0,-1267.0,525.0,23982,8.2396,float64,291057,16454,0.0535,2922,-480.8168,-299.0,540.1861,-2922.0,-595.0,-147.0,-1.0,448.0,-2.2244,5.1324,23982,0.0824,highly_skewed,variable,0.0,non_normal
392,PREV_DAYS_DECISION_MEAN,291057,16454,5.3507,-2922.0,-2.0,2920.0,-919.5742,-789.0,577.7659,0.6283,-1247.0,-466.8,780.2,-0.9894,0.5647,0,291057,-1247.0,-466.8,780.2,-2417.3,703.5,6868,2.3597,float64,291057,16454,0.0535,60029,-919.5742,-789.0,577.7659,-2922.0,-1247.0,-466.8,-2.0,780.2,-0.9894,0.5647,6868,0.0236,moderately_skewed,variable,0.0,non_normal
393,PREV_DAYS_DECISION_MIN,291057,16454,5.3507,-2922.0,-2.0,2920.0,-1539.8221,-1503.0,864.6643,0.5615,-2391.0,-725.0,1666.0,-0.0505,-1.4149,0,291057,-2391.0,-725.0,1666.0,-4890.0,1774.0,0,0.0,float64,291057,16454,0.0535,2921,-1539.8221,-1503.0,864.6643,-2922.0,-2391.0,-725.0,-2.0,1666.0,-0.0505,-1.4149,0,0.0,approximately_symmetric,variable,0.0,non_normal
394,PREV_DOWN_PAYMENT_TO_CREDIT_MAX,273605,33906,11.0259,0.0,11.2245,11.2245,0.1639,0.107,0.2444,1.4907,0.0,0.2175,0.2175,5.5633,82.2862,76954,0,0.0,0.2175,0.2175,-0.3263,0.5438,15910,5.815,float64,273605,33906,0.1103,118279,0.1639,0.107,0.2444,0.0,0.0,0.2175,11.2245,0.2175,5.5633,82.2878,15910,0.0581,highly_skewed,variable,0.0,non_normal
395,PREV_DOWN_PAYMENT_TO_CREDIT_MEAN,273605,33906,11.0259,-0.0,9.962,9.9621,0.0998,0.0685,0.1499,1.5023,0.0,0.113,0.113,7.1241,177.4545,76953,1,0.0,0.113,0.113,-0.1695,0.2824,17381,6.3526,float64,273605,33906,0.1103,165423,0.0998,0.0685,0.1499,-0.0,0.0,0.113,9.962,0.113,7.1242,177.4577,17381,0.0635,highly_skewed,variable,0.0,non_normal
396,PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,291057,16454,5.3507,0.0,0.8889,0.8889,0.003,0.0,0.027,8.9713,0.0,0.0,0.0,12.0776,183.3705,286035,0,0.0,0.0,0.0,0.0,0.0,5022,1.7254,float64,291057,16454,0.0535,135,0.003,0.0,0.027,0.0,0.0,0.0,0.8889,0.0,12.0776,183.3737,0,0.0,highly_skewed,variable,0.0,non_normal
397,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,291057,16454,5.3507,0.1111,1.0,0.8889,0.997,1.0,0.027,0.0271,1.0,1.0,0.0,-12.0776,183.3705,0,0,1.0,1.0,0.0,1.0,1.0,5022,1.7254,float64,291057,16454,0.0535,135,0.997,1.0,0.027,0.1111,1.0,1.0,1.0,0.0,-12.0776,183.3737,0,0.0,highly_skewed,variable,0.0,non_normal
398,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,291057,16454,5.3507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,float64,291057,16454,0.0535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,approximately_symmetric,constant,,constant
399,PREV_GOODS_TO_CREDIT_RATIO_MAX,290073,17438,5.6707,0.0,20.0,20.0,1.1166,1.0437,0.3027,0.2711,1.0,1.1328,0.1328,12.5187,410.306,31,0,1.0,1.1328,0.1328,0.8008,1.332,29614,10.2092,float64,290073,17438,0.0567,141283,1.1166,1.0437,0.3027,0.0,1.0,1.1328,20.0,0.1328,12.5188,410.3131,29614,0.1021,highly_skewed,variable,0.0,non_normal
400,PREV_GOODS_TO_CREDIT_RATIO_MEAN,290073,17438,5.6707,0.0,5.4671,5.4671,1.003,0.9861,0.1366,0.1362,0.9339,1.0378,0.1039,4.5892,61.3141,31,0,0.9339,1.0378,0.1039,0.7781,1.1936,18661,6.4332,float64,290073,17438,0.0567,246133,1.003,0.9861,0.1366,0.0,0.9339,1.0378,5.4671,0.1039,4.5892,61.3152,18661,0.0643,highly_skewed,variable,0.0,non_normal
401,PREV_HOUR_APPR_PROCESS_START_MAX,291057,16454,5.3507,0.0,23.0,23.0,14.7683,15.0,3.1829,0.2155,13.0,17.0,4.0,-0.4531,-0.0738,5,0,13.0,17.0,4.0,7.0,23.0,2830,0.9723,float64,291057,16454,0.0535,24,14.7683,15.0,3.1829,0.0,13.0,17.0,23.0,4.0,-0.4531,-0.0738,2830,0.0097,approximately_symmetric,variable,0.0,non_normal
