,column,dtype,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,unique_count,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories
552,PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,float64,291057,16454,5.35,259,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5454545454545454', '0.037037037037037', '0.5238095238095238', '0.32']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
553,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,float64,291057,16454,5.35,319,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0454545454545454', '0.0344827586206896', '0.1481481481481481', '0.4230769230769231']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
554,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,float64,291057,16454,5.35,316,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0416666666666666', '0.28', '0.3548387096774194', '0.2162162162162162']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
555,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,float64,291057,16454,5.35,316,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4615384615384615', '0.2592592592592592', '0.45', '0.3214285714285714']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
556,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
557,REFUSED_AMT_APPLICATION_MAX,float64,100294,207217,67.39,17300,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['688500.0', '53860.5', '143109.0', '327132.0', '94725.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
558,REFUSED_AMT_APPLICATION_MEAN,float64,100294,207217,67.39,32297,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['688500.0', '52141.5', '146223.0', '217356.361875', '476152.125']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
559,REFUSED_AMT_CREDIT_MAX,float64,100294,207217,67.39,24804,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['906615.0', '137731.5', '121410.0', '86211.0', '1140156.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
560,REFUSED_AMT_CREDIT_MEAN,float64,100294,207217,67.39,53226,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['906615.0', '1368000.0', '112743.0', '203400.0', '37782.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
561,REFUSED_APP_CREDIT_PERC_MAX,float64,95364,212147,68.99,22656,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.7594182756737976', '1.5831169653600152', '1.1111431704079866', '0.9528246942341292', '0.8988130724621972']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
562,REFUSED_APP_CREDIT_PERC_MEAN,float64,95364,212147,68.99,43000,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.7594182756737976', '0.9827558485408796', '1.1585354496627578', '0.8634437017629443', '0.8581070947187349']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
563,REFUSED_DAYS_DECISION_MEAN,float64,100294,207217,67.39,17440,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-181.0', '-1504.0', '-1375.4', '-588.25', '-2415.25']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
564,REFUSED_DAYS_DECISION_MIN,float64,100294,207217,67.39,2921,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-181.0', '-1052.0', '-2401.0', '-2545.0', '-1016.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
565,REFUSED_SK_ID_PREV_NUNIQUE,float64,100294,207217,67.39,45,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['1.0', '7.0', '18.0', '37.0', '47.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
566,REGION_POPULATION_RELATIVE,float64,307511,0,0.0,81,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.018801', '0.04622', '0.006629', '0.00712', '0.00963']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
567,REGION_RATING_CLIENT,int64,307511,0,0.0,3,low_cardinality,False,False,False,True,one_hot_encoding or label_encoding,"['2', '1', '3']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
568,REGION_RATING_CLIENT_W_CITY,int64,307511,0,0.0,3,low_cardinality,False,False,False,True,one_hot_encoding or label_encoding,"['2', '1', '3']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
569,REG_CITY_NOT_LIVE_CITY,int64,307511,0,0.0,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0', '1']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
570,REG_CITY_NOT_WORK_CITY,int64,307511,0,0.0,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0', '1']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
571,REG_REGION_NOT_LIVE_REGION,int64,307511,0,0.0,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0', '1']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
572,REG_REGION_NOT_WORK_REGION,int64,307511,0,0.0,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0', '1']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
573,SK_ID_CURR,int64,307511,0,0.0,307511,very_high_cardinality,True,True,True,False,"target_encoding, hash_encoding, or embedding_layer","['100002', '171327', '242626', '313865', '384696']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
574,TARGET,int64,307511,0,0.0,2,binary,False,False,False,False,binary_encoding or label_encoding,"['1', '0']",,,,,,,,,,,,,,,,,,,,
575,TOTALAREA_MODE,float64,159080,148431,48.27,5116,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0149', '0.044', '0.3103', '0.1929', '0.3932']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
576,WALLSMATERIAL_MODE,object,151170,156341,50.84,7,low_cardinality,False,False,False,False,one_hot_encoding or label_encoding,"['Stone, brick', 'Block', 'Panel', 'Mixed', 'Wooden']",7.0,156341.0,50.84,Panel,43.69,0.0,0.0,False,relatively_balanced,0.6058,False,False,0.0,0.0,,,7.0,7.0,"panel(66040), stone, brick(64815), block(9253)","panel(11269), stone, brick(10434), block(1428)"
577,WEEKDAY_APPR_PROCESS_START,object,307511,0,0.0,7,low_cardinality,False,False,False,False,one_hot_encoding or label_encoding,"['WEDNESDAY', 'MONDAY', 'THURSDAY', 'SUNDAY', 'SATURDAY']",7.0,0.0,0.0,TUESDAY,17.53,0.0,0.0,False,highly_balanced,0.9732,False,False,0.0,0.0,,,7.0,7.0,"tuesday(53901), wednesday(51934), monday(50714)","tuesday(9751), wednesday(8457), thursday(8418)"
578,YEARS_BEGINEXPLUATATION_AVG,float64,157504,150007,48.78,285,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.9722', '0.9921', '0.4913', '0.9066', '0.4968']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
579,YEARS_BEGINEXPLUATATION_MEDI,float64,157504,150007,48.78,245,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.9722', '0.9692', '0.9613', '0.4883', '0.9215']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
580,YEARS_BEGINEXPLUATATION_MODE,float64,157504,150007,48.78,221,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.9722', '0.9926', '0.9553', '0.9538', '0.9533']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
581,YEARS_BUILD_AVG,float64,103023,204488,66.5,149,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.6192', '0.6668', '0.0276', '0.422', '0.286']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
582,YEARS_BUILD_MEDI,float64,103023,204488,66.5,151,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.6243', '0.7182', '0.4834', '0.309', '0.3626']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
583,YEARS_BUILD_MODE,float64,103023,204488,66.5,154,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.6341', '0.7256', '0.9151', '0.2617', '0.0395']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
