,column,dtype,non_null_count_x,unique_count,unique_percentage,duplicate_count,duplicate_value_ratio,constant_flag,top_value_percentage,quasi_constant_flag,top_value,top_value_count,top_values_preview,non_null_count_y,dominant_value,dominant_value_pct,second_dominant_value,second_dominant_pct,top_values,suspicious_uniformity_flag,dominance_note
462,PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,float64,291057,126,0.04,290931,99.96,False,94.27,False,0.0,274365,"[(np.float64(0.0), 274365), (np.float64(1.0), 2519), (np.float64(0.5), 2315)]",291057,0.0,94.27,1.0,0.87,"[('0.0', 94.27), ('1.0', 0.87), ('0.5', 0.8)]",False,Most frequent dominates with 94.27%
463,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,float64,291057,193,0.07,290864,99.93,False,75.91,False,0.0,220947,"[(np.float64(0.0), 220947), (np.float64(0.5), 9656), (np.float64(0.3333333333333333), 9319)]",291057,0.0,75.91,0.5,3.32,"[('0.0', 75.91), ('0.5', 3.32), ('0.3333333333333333', 3.2)]",False,Most frequent dominates with 75.91%
464,PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,float64,291057,117,0.04,290940,99.96,False,93.86,False,0.0,273199,"[(np.float64(0.0), 273199), (np.float64(1.0), 2414), (np.float64(0.5), 2343)]",291057,0.0,93.86,1.0,0.83,"[('0.0', 93.86), ('1.0', 0.83), ('0.5', 0.8)]",False,Most frequent dominates with 93.86%
465,PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,float64,291057,183,0.06,290874,99.94,False,72.46,False,0.0,210886,"[(np.float64(0.0), 210886), (np.float64(0.5), 11032), (np.float64(0.3333333333333333), 10431)]",291057,0.0,72.46,0.5,3.79,"[('0.0', 72.46), ('0.5', 3.79), ('0.3333333333333333', 3.58)]",False,Most frequent dominates with 72.46%
466,PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,float64,291057,29,0.01,291028,99.99,False,99.9,True,0.0,290765,"[(np.float64(0.0), 290765), (np.float64(1.0), 51), (np.float64(0.5), 45)]",291057,0.0,99.9,1.0,0.02,"[('0.0', 99.9), ('1.0', 0.02), ('0.5', 0.02)]",True,Appears uniformly dominated
467,PREV_NAME_GOODS_CATEGORY_Education_MEAN,float64,291057,20,0.01,291037,99.99,False,99.97,True,0.0,290978,"[(np.float64(0.0), 290978), (np.float64(1.0), 30), (np.float64(0.5), 10)]",291057,0.0,99.97,1.0,0.01,"[('0.0', 99.97), ('1.0', 0.01), ('0.5', 0.0)]",True,Appears uniformly dominated
468,PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,float64,291057,23,0.01,291034,99.99,False,99.95,True,0.0,290905,"[(np.float64(0.0), 290905), (np.float64(1.0), 49), (np.float64(0.5), 32)]",291057,0.0,99.95,1.0,0.02,"[('0.0', 99.95), ('1.0', 0.02), ('0.5', 0.01)]",True,Appears uniformly dominated
469,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,float64,291057,130,0.04,290927,99.96,False,87.28,False,0.0,254036,"[(np.float64(0.0), 254036), (np.float64(0.5), 5081), (np.float64(1.0), 5019)]",291057,0.0,87.28,0.5,1.75,"[('0.0', 87.28), ('0.5', 1.75), ('1.0', 1.72)]",False,Most frequent dominates with 87.28%
470,PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,float64,291057,53,0.02,291004,99.98,False,99.28,True,0.0,288948,"[(np.float64(0.0), 288948), (np.float64(1.0), 268), (np.float64(0.3333333333333333), 258)]",291057,0.0,99.28,1.0,0.09,"[('0.0', 99.28), ('1.0', 0.09), ('0.3333333333333333', 0.09)]",True,Appears uniformly dominated
471,PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,float64,291057,68,0.02,290989,99.98,False,98.67,True,0.0,287195,"[(np.float64(0.0), 287195), (np.float64(1.0), 651), (np.float64(0.5), 478)]",291057,0.0,98.67,1.0,0.22,"[('0.0', 98.67), ('1.0', 0.22), ('0.5', 0.16)]",True,Appears uniformly dominated
472,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated
473,PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,float64,291057,20,0.01,291037,99.99,False,99.98,True,0.0,291009,"[(np.float64(0.0), 291009), (np.float64(0.2), 6), (np.float64(0.3333333333333333), 5)]",291057,0.0,99.98,0.2,0.0,"[('0.0', 99.98), ('0.2', 0.0), ('0.3333333333333333', 0.0)]",True,Appears uniformly dominated
474,PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,float64,291057,81,0.03,290976,99.97,False,98.48,True,0.0,286642,"[(np.float64(0.0), 286642), (np.float64(0.5), 551), (np.float64(0.3333333333333333), 520)]",291057,0.0,98.48,0.5,0.19,"[('0.0', 98.48), ('0.5', 0.19), ('0.3333333333333333', 0.18)]",True,Appears uniformly dominated
475,PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,float64,291057,62,0.02,290995,99.98,False,99.02,True,0.0,288192,"[(np.float64(0.0), 288192), (np.float64(1.0), 660), (np.float64(0.5), 427)]",291057,0.0,99.02,1.0,0.23,"[('0.0', 99.02), ('1.0', 0.23), ('0.5', 0.15)]",True,Appears uniformly dominated
476,PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,float64,291057,37,0.01,291020,99.99,False,99.59,True,0.0,289858,"[(np.float64(0.0), 289858), (np.float64(1.0), 279), (np.float64(0.5), 175)]",291057,0.0,99.59,1.0,0.1,"[('0.0', 99.59), ('1.0', 0.1), ('0.5', 0.06)]",True,Appears uniformly dominated
477,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,float64,291057,232,0.08,290825,99.92,False,57.41,False,0.0,167106,"[(np.float64(0.0), 167106), (np.float64(0.5), 18504), (np.float64(1.0), 17419)]",291057,0.0,57.41,0.5,6.36,"[('0.0', 57.41), ('0.5', 6.36), ('1.0', 5.98)]",False,Most frequent dominates with 57.41%
478,PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,float64,291057,55,0.02,291002,99.98,False,99.36,True,0.0,289208,"[(np.float64(0.0), 289208), (np.float64(0.3333333333333333), 223), (np.float64(0.5), 200)]",291057,0.0,99.36,0.3333333333333333,0.08,"[('0.0', 99.36), ('0.3333333333333333', 0.08), ('0.5', 0.07)]",True,Appears uniformly dominated
479,PREV_NAME_GOODS_CATEGORY_Other_MEAN,float64,291057,47,0.02,291010,99.98,False,99.24,True,0.0,288832,"[(np.float64(0.0), 288832), (np.float64(0.25), 263), (np.float64(0.2), 253)]",291057,0.0,99.24,0.25,0.09,"[('0.0', 99.24), ('0.25', 0.09), ('0.2', 0.09)]",True,Appears uniformly dominated
480,PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,float64,291057,108,0.04,290949,99.96,False,93.36,False,0.0,271729,"[(np.float64(0.0), 271729), (np.float64(0.3333333333333333), 2338), (np.float64(0.25), 2318)]",291057,0.0,93.36,0.3333333333333333,0.8,"[('0.0', 93.36), ('0.3333333333333333', 0.8), ('0.25', 0.8)]",False,Most frequent dominates with 93.36%
481,PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,float64,291057,54,0.02,291003,99.98,False,99.18,True,0.0,288681,"[(np.float64(0.0), 288681), (np.float64(0.3333333333333333), 283), (np.float64(0.5), 276)]",291057,0.0,99.18,0.3333333333333333,0.1,"[('0.0', 99.18), ('0.3333333333333333', 0.1), ('0.5', 0.09)]",True,Appears uniformly dominated
482,PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,float64,291057,55,0.02,291002,99.98,False,99.65,True,0.0,290027,"[(np.float64(0.0), 290027), (np.float64(1.0), 243), (np.float64(0.5), 135)]",291057,0.0,99.65,1.0,0.08,"[('0.0', 99.65), ('1.0', 0.08), ('0.5', 0.05)]",True,Appears uniformly dominated
483,PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,float64,291057,54,0.02,291003,99.98,False,99.11,True,0.0,288471,"[(np.float64(0.0), 288471), (np.float64(1.0), 357), (np.float64(0.5), 348)]",291057,0.0,99.11,1.0,0.12,"[('0.0', 99.11), ('1.0', 0.12), ('0.5', 0.12)]",True,Appears uniformly dominated
484,PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,float64,291057,20,0.01,291037,99.99,False,99.98,True,0.0,290999,"[(np.float64(0.0), 290999), (np.float64(0.2), 9), (np.float64(0.5), 8)]",291057,0.0,99.98,0.2,0.0,"[('0.0', 99.98), ('0.2', 0.0), ('0.5', 0.0)]",True,Appears uniformly dominated
485,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,float64,291057,374,0.13,290683,99.87,False,32.45,False,0.0,94441,"[(np.float64(0.0), 94441), (np.float64(0.5), 33189), (np.float64(1.0), 22516)]",291057,0.0,32.45,0.5,11.4,"[('0.0', 32.45), ('0.5', 11.4), ('1.0', 7.74)]",False,Most frequent dominates with 32.45%
486,PREV_NAME_GOODS_CATEGORY_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated
487,PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,float64,291057,423,0.15,290634,99.85,False,34.6,False,1.0,100717,"[(np.float64(1.0), 100717), (np.float64(0.5), 35137), (np.float64(0.6666666666666666), 23330)]",291057,1.0,34.6,0.5,12.07,"[('1.0', 34.6), ('0.5', 12.07), ('0.6666666666666666', 8.02)]",False,Most frequent dominates with 34.6%
488,PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,float64,291057,52,0.02,291005,99.98,False,99.71,True,0.0,290200,"[(np.float64(0.0), 290200), (np.float64(0.25), 86), (np.float64(0.1666666666666666), 84)]",291057,0.0,99.71,0.25,0.03,"[('0.0', 99.71), ('0.25', 0.03), ('0.1666666666666666', 0.03)]",True,Appears uniformly dominated
489,PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,float64,291057,98,0.03,290959,99.97,False,98.03,True,0.0,285333,"[(np.float64(0.0), 285333), (np.float64(0.3333333333333333), 692), (np.float64(0.5), 664)]",291057,0.0,98.03,0.3333333333333333,0.24,"[('0.0', 98.03), ('0.3333333333333333', 0.24), ('0.5', 0.23)]",True,Appears uniformly dominated
490,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,float64,291057,412,0.14,290645,99.86,False,35.29,False,0.0,102726,"[(np.float64(0.0), 102726), (np.float64(0.5), 34721), (np.float64(0.3333333333333333), 23338)]",291057,0.0,35.29,0.5,11.93,"[('0.0', 35.29), ('0.5', 11.93), ('0.3333333333333333', 8.02)]",False,Most frequent dominates with 35.29%
491,PREV_NAME_PAYMENT_TYPE_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated
492,PREV_NAME_PORTFOLIO_Cards_MEAN,float64,291057,226,0.08,290831,99.92,False,66.43,False,0.0,193341,"[(np.float64(0.0), 193341), (np.float64(0.25), 12545), (np.float64(0.3333333333333333), 12159)]",291057,0.0,66.43,0.25,4.31,"[('0.0', 66.43), ('0.25', 4.31), ('0.3333333333333333', 4.18)]",False,Most frequent dominates with 66.43%
493,PREV_NAME_PORTFOLIO_Cars_MEAN,float64,291057,34,0.01,291023,99.99,False,99.9,True,0.0,290760,"[(np.float64(0.0), 290760), (np.float64(0.5), 43), (np.float64(0.3333333333333333), 40)]",291057,0.0,99.9,0.5,0.01,"[('0.0', 99.9), ('0.5', 0.01), ('0.3333333333333333', 0.01)]",True,Appears uniformly dominated
494,PREV_NAME_PORTFOLIO_Cash_MEAN,float64,291057,414,0.14,290643,99.86,False,48.74,False,0.0,141856,"[(np.float64(0.0), 141856), (np.float64(0.5), 21675), (np.float64(0.3333333333333333), 19895)]",291057,0.0,48.74,0.5,7.45,"[('0.0', 48.74), ('0.5', 7.45), ('0.3333333333333333', 6.84)]",False,Most frequent dominates with 48.74%
495,PREV_NAME_PORTFOLIO_POS_MEAN,float64,291057,364,0.13,290693,99.87,False,30.32,False,1.0,88238,"[(np.float64(1.0), 88238), (np.float64(0.5), 35197), (np.float64(0.0), 23107)]",291057,1.0,30.32,0.5,12.09,"[('1.0', 30.32), ('0.5', 12.09), ('0.0', 7.94)]",False,Most frequent dominates with 30.32%
496,PREV_NAME_PORTFOLIO_XNA_MEAN,float64,291057,390,0.13,290667,99.87,False,56.15,False,0.0,163434,"[(np.float64(0.0), 163434), (np.float64(0.3333333333333333), 19162), (np.float64(0.5), 18864)]",291057,0.0,56.15,0.3333333333333333,6.58,"[('0.0', 56.15), ('0.3333333333333333', 6.58), ('0.5', 6.48)]",False,Most frequent dominates with 56.15%
497,PREV_NAME_PORTFOLIO_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated
498,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,float64,291057,421,0.14,290636,99.86,False,38.48,False,1.0,112009,"[(np.float64(1.0), 112009), (np.float64(0.5), 31275), (np.float64(0.6666666666666666), 23629)]",291057,1.0,38.48,0.5,10.75,"[('1.0', 38.48), ('0.5', 10.75), ('0.6666666666666666', 8.12)]",False,Most frequent dominates with 38.48%
499,PREV_NAME_PRODUCT_TYPE_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated
500,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,float64,291057,333,0.11,290724,99.89,False,75.03,False,0.0,218394,"[(np.float64(0.0), 218394), (np.float64(0.5), 8388), (np.float64(0.3333333333333333), 8317)]",291057,0.0,75.03,0.5,2.88,"[('0.0', 75.03), ('0.5', 2.88), ('0.3333333333333333', 2.86)]",False,Most frequent dominates with 75.03%
501,PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,float64,291057,394,0.14,290663,99.86,False,48.02,False,0.0,139770,"[(np.float64(0.0), 139770), (np.float64(0.5), 23373), (np.float64(0.3333333333333333), 21345)]",291057,0.0,48.02,0.5,8.03,"[('0.0', 48.02), ('0.5', 8.03), ('0.3333333333333333', 7.33)]",False,Most frequent dominates with 48.02%
502,PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,float64,291057,68,0.02,290989,99.98,False,98.78,True,0.0,287504,"[(np.float64(0.0), 287504), (np.float64(1.0), 540), (np.float64(0.5), 519)]",291057,0.0,98.78,1.0,0.19,"[('0.0', 98.78), ('1.0', 0.19), ('0.5', 0.18)]",True,Appears uniformly dominated
503,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,float64,291057,125,0.04,290932,99.96,False,94.28,False,0.0,274407,"[(np.float64(0.0), 274407), (np.float64(1.0), 2542), (np.float64(0.5), 2260)]",291057,0.0,94.28,1.0,0.87,"[('0.0', 94.28), ('1.0', 0.87), ('0.5', 0.78)]",False,Most frequent dominates with 94.28%
504,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,float64,291057,285,0.1,290772,99.9,False,53.43,False,0.0,155523,"[(np.float64(0.0), 155523), (np.float64(1.0), 22878), (np.float64(0.5), 20199)]",291057,0.0,53.43,1.0,7.86,"[('0.0', 53.43), ('1.0', 7.86), ('0.5', 6.94)]",False,Most frequent dominates with 53.43%
505,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,float64,291057,117,0.04,290940,99.96,False,92.88,False,0.0,270324,"[(np.float64(0.0), 270324), (np.float64(1.0), 3015), (np.float64(0.5), 2781)]",291057,0.0,92.88,1.0,1.04,"[('0.0', 92.88), ('1.0', 1.04), ('0.5', 0.96)]",False,Most frequent dominates with 92.88%
506,PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,float64,291057,326,0.11,290731,99.89,False,37.91,False,0.0,110341,"[(np.float64(0.0), 110341), (np.float64(1.0), 35429), (np.float64(0.5), 27506)]",291057,0.0,37.91,1.0,12.17,"[('0.0', 37.91), ('1.0', 12.17), ('0.5', 9.45)]",False,Most frequent dominates with 37.91%
507,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,float64,291057,142,0.05,290915,99.95,False,86.71,False,0.0,252385,"[(np.float64(0.0), 252385), (np.float64(1.0), 5484), (np.float64(0.5), 5328)]",291057,0.0,86.71,1.0,1.88,"[('0.0', 86.71), ('1.0', 1.88), ('0.5', 1.83)]",False,Most frequent dominates with 86.71%
508,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,float64,291057,110,0.04,290947,99.96,False,95.11,True,0.0,276824,"[(np.float64(0.0), 276824), (np.float64(1.0), 2051), (np.float64(0.5), 1791)]",291057,0.0,95.11,1.0,0.7,"[('0.0', 95.11), ('1.0', 0.7), ('0.5', 0.62)]",False,Most frequent dominates with 95.11%
509,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,float64,291057,50,0.02,291007,99.98,False,99.35,True,0.0,289168,"[(np.float64(0.0), 289168), (np.float64(0.3333333333333333), 268), (np.float64(0.5), 263)]",291057,0.0,99.35,0.3333333333333333,0.09,"[('0.0', 99.35), ('0.3333333333333333', 0.09), ('0.5', 0.09)]",True,Appears uniformly dominated
510,PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,float64,291057,60,0.02,290997,99.98,False,99.77,True,0.0,290379,"[(np.float64(0.0), 290379), (np.float64(1.0), 114), (np.float64(0.5), 113)]",291057,0.0,99.77,1.0,0.04,"[('0.0', 99.77), ('1.0', 0.04), ('0.5', 0.04)]",True,Appears uniformly dominated
511,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,float64,291057,30,0.01,291027,99.99,False,99.88,True,0.0,290719,"[(np.float64(0.0), 290719), (np.float64(0.5), 56), (np.float64(0.3333333333333333), 52)]",291057,0.0,99.88,0.5,0.02,"[('0.0', 99.88), ('0.5', 0.02), ('0.3333333333333333', 0.02)]",True,Appears uniformly dominated
512,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,float64,291057,385,0.13,290672,99.87,False,38.8,False,0.0,112927,"[(np.float64(0.0), 112927), (np.float64(0.5), 28881), (np.float64(0.6666666666666666), 17310)]",291057,0.0,38.8,0.5,9.92,"[('0.0', 38.8), ('0.5', 9.92), ('0.6666666666666666', 5.95)]",False,Most frequent dominates with 38.8%
513,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated
514,PREV_NAME_TYPE_SUITE_Children_MEAN,float64,291057,126,0.04,290931,99.96,False,92.47,False,0.0,269136,"[(np.float64(0.0), 269136), (np.float64(0.3333333333333333), 2514), (np.float64(0.25), 2419)]",291057,0.0,92.47,0.3333333333333333,0.86,"[('0.0', 92.47), ('0.3333333333333333', 0.86), ('0.25', 0.83)]",False,Most frequent dominates with 92.47%
515,PREV_NAME_TYPE_SUITE_Family_MEAN,float64,291057,280,0.1,290777,99.9,False,60.93,False,0.0,177332,"[(np.float64(0.0), 177332), (np.float64(0.5), 15826), (np.float64(0.3333333333333333), 14347)]",291057,0.0,60.93,0.5,5.44,"[('0.0', 60.93), ('0.5', 5.44), ('0.3333333333333333', 4.93)]",False,Most frequent dominates with 60.93%
516,PREV_NAME_TYPE_SUITE_Group of people_MEAN,float64,291057,51,0.02,291006,99.98,False,99.38,True,0.0,289261,"[(np.float64(0.0), 289261), (np.float64(0.25), 184), (np.float64(0.2), 183)]",291057,0.0,99.38,0.25,0.06,"[('0.0', 99.38), ('0.25', 0.06), ('0.2', 0.06)]",True,Appears uniformly dominated
517,PREV_NAME_TYPE_SUITE_Other_A_MEAN,float64,291057,73,0.03,290984,99.97,False,97.64,True,0.0,284202,"[(np.float64(0.0), 284202), (np.float64(0.3333333333333333), 812), (np.float64(0.25), 767)]",291057,0.0,97.64,0.3333333333333333,0.28,"[('0.0', 97.64), ('0.3333333333333333', 0.28), ('0.25', 0.26)]",False,Most frequent dominates with 97.64%
518,PREV_NAME_TYPE_SUITE_Other_B_MEAN,float64,291057,104,0.04,290953,99.96,False,95.57,True,0.0,278153,"[(np.float64(0.0), 278153), (np.float64(0.3333333333333333), 1525), (np.float64(0.25), 1492)]",291057,0.0,95.57,0.3333333333333333,0.52,"[('0.0', 95.57), ('0.3333333333333333', 0.52), ('0.25', 0.51)]",False,Most frequent dominates with 95.57%
519,"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",float64,291057,166,0.06,290891,99.94,False,85.33,False,0.0,248352,"[(np.float64(0.0), 248352), (np.float64(0.3333333333333333), 5416), (np.float64(0.5), 5247)]",291057,0.0,85.33,0.3333333333333333,1.86,"[('0.0', 85.33), ('0.3333333333333333', 1.86), ('0.5', 1.8)]",False,Most frequent dominates with 85.33%
520,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,float64,291057,389,0.13,290668,99.87,False,37.04,False,0.0,107808,"[(np.float64(0.0), 107808), (np.float64(0.5), 30310), (np.float64(0.3333333333333333), 23825)]",291057,0.0,37.04,0.5,10.41,"[('0.0', 37.04), ('0.5', 10.41), ('0.3333333333333333', 8.19)]",False,Most frequent dominates with 37.04%
521,PREV_NAME_TYPE_SUITE_nan_MEAN,float64,291057,403,0.14,290654,99.86,False,19.5,False,0.0,56752,"[(np.float64(0.0), 56752), (np.float64(1.0), 45467), (np.float64(0.5), 42557)]",291057,0.0,19.5,1.0,15.62,"[('0.0', 19.5), ('1.0', 15.62), ('0.5', 14.62)]",False,Most frequent dominates with 19.5%
522,PREV_NAME_YIELD_GROUP_XNA_MEAN,float64,291057,411,0.14,290646,99.86,False,43.09,False,0.0,125426,"[(np.float64(0.0), 125426), (np.float64(0.5), 30251), (np.float64(0.3333333333333333), 24466)]",291057,0.0,43.09,0.5,10.39,"[('0.0', 43.09), ('0.5', 10.39), ('0.3333333333333333', 8.41)]",False,Most frequent dominates with 43.09%
523,PREV_NAME_YIELD_GROUP_high_MEAN,float64,291057,341,0.12,290716,99.88,False,43.71,False,0.0,127221,"[(np.float64(0.0), 127221), (np.float64(0.5), 25470), (np.float64(0.3333333333333333), 20478)]",291057,0.0,43.71,0.5,8.75,"[('0.0', 43.71), ('0.5', 8.75), ('0.3333333333333333', 7.04)]",False,Most frequent dominates with 43.71%
524,PREV_NAME_YIELD_GROUP_low_action_MEAN,float64,291057,230,0.08,290827,99.92,False,80.24,False,0.0,233541,"[(np.float64(0.0), 233541), (np.float64(0.5), 7344), (np.float64(0.3333333333333333), 7033)]",291057,0.0,80.24,0.5,2.52,"[('0.0', 80.24), ('0.5', 2.52), ('0.3333333333333333', 2.42)]",False,Most frequent dominates with 80.24%
525,PREV_NAME_YIELD_GROUP_low_normal_MEAN,float64,291057,326,0.11,290731,99.89,False,46.48,False,0.0,135269,"[(np.float64(0.0), 135269), (np.float64(0.5), 22056), (np.float64(0.3333333333333333), 20411)]",291057,0.0,46.48,0.5,7.58,"[('0.0', 46.48), ('0.5', 7.58), ('0.3333333333333333', 7.01)]",False,Most frequent dominates with 46.48%
526,PREV_NAME_YIELD_GROUP_middle_MEAN,float64,291057,329,0.11,290728,99.89,False,39.36,False,0.0,114556,"[(np.float64(0.0), 114556), (np.float64(0.5), 27563), (np.float64(0.3333333333333333), 23353)]",291057,0.0,39.36,0.5,9.47,"[('0.0', 39.36), ('0.5', 9.47), ('0.3333333333333333', 8.02)]",False,Most frequent dominates with 39.36%
527,PREV_NAME_YIELD_GROUP_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated
528,PREV_PRODUCT_COMBINATION_Card Street_MEAN,float64,291057,248,0.09,290809,99.91,False,77.51,False,0.0,225601,"[(np.float64(0.0), 225601), (np.float64(0.3333333333333333), 8155), (np.float64(0.25), 7487)]",291057,0.0,77.51,0.3333333333333333,2.8,"[('0.0', 77.51), ('0.3333333333333333', 2.8), ('0.25', 2.57)]",False,Most frequent dominates with 77.51%
529,PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,float64,291057,181,0.06,290876,99.94,False,80.15,False,0.0,233273,"[(np.float64(0.0), 233273), (np.float64(0.25), 7372), (np.float64(0.2), 7267)]",291057,0.0,80.15,0.25,2.53,"[('0.0', 80.15), ('0.25', 2.53), ('0.2', 2.5)]",False,Most frequent dominates with 80.15%
530,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,float64,291057,247,0.08,290810,99.92,False,88.6,False,0.0,257872,"[(np.float64(0.0), 257872), (np.float64(0.3333333333333333), 3240), (np.float64(0.25), 3018)]",291057,0.0,88.6,0.3333333333333333,1.11,"[('0.0', 88.6), ('0.3333333333333333', 1.11), ('0.25', 1.04)]",False,Most frequent dominates with 88.6%
531,PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,float64,291057,237,0.08,290820,99.92,False,94.29,False,0.0,274439,"[(np.float64(0.0), 274439), (np.float64(0.25), 1343), (np.float64(0.2), 1276)]",291057,0.0,94.29,0.25,0.46,"[('0.0', 94.29), ('0.25', 0.46), ('0.2', 0.44)]",False,Most frequent dominates with 94.29%
532,PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,float64,291057,210,0.07,290847,99.93,False,92.93,False,0.0,270466,"[(np.float64(0.0), 270466), (np.float64(0.25), 1779), (np.float64(0.2), 1779)]",291057,0.0,92.93,0.25,0.61,"[('0.0', 92.93), ('0.25', 0.61), ('0.2', 0.61)]",False,Most frequent dominates with 92.93%
533,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,float64,291057,205,0.07,290852,99.93,False,87.77,False,0.0,255461,"[(np.float64(0.0), 255461), (np.float64(0.25), 3965), (np.float64(0.3333333333333333), 3830)]",291057,0.0,87.77,0.25,1.36,"[('0.0', 87.77), ('0.25', 1.36), ('0.3333333333333333', 1.32)]",False,Most frequent dominates with 87.77%
534,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,float64,291057,284,0.1,290773,99.9,False,77.39,False,0.0,225263,"[(np.float64(0.0), 225263), (np.float64(0.25), 7879), (np.float64(0.2), 7485)]",291057,0.0,77.39,0.25,2.71,"[('0.0', 77.39), ('0.25', 2.71), ('0.2', 2.57)]",False,Most frequent dominates with 77.39%
535,PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,float64,291057,263,0.09,290794,99.91,False,75.52,False,0.0,219802,"[(np.float64(0.0), 219802), (np.float64(0.25), 8320), (np.float64(0.3333333333333333), 8234)]",291057,0.0,75.52,0.25,2.86,"[('0.0', 75.52), ('0.25', 2.86), ('0.3333333333333333', 2.83)]",False,Most frequent dominates with 75.52%
536,PREV_PRODUCT_COMBINATION_Cash_MEAN,float64,291057,375,0.13,290682,99.87,False,64.71,False,0.0,188356,"[(np.float64(0.0), 188356), (np.float64(0.3333333333333333), 13914), (np.float64(0.5), 11914)]",291057,0.0,64.71,0.3333333333333333,4.78,"[('0.0', 64.71), ('0.3333333333333333', 4.78), ('0.5', 4.09)]",False,Most frequent dominates with 64.71%
