,column,count,missing_count,iqr_q1,iqr_q3,iqr_value,iqr_lower_bound,iqr_upper_bound,iqr_lower_count,iqr_upper_count,iqr_total_count,iqr_total_pct,extreme_iqr_count,extreme_iqr_pct,zscore_lower_bound,zscore_upper_bound,zscore_lower_count,zscore_upper_count,zscore_total_count,zscore_total_pct,mod_zscore_mad,mod_zscore_count,mod_zscore_pct,pctl_lower_bound,pctl_upper_bound,pctl_count,pctl_pct,skewness_x,kurtosis,distribution_type_x,is_heavy_tailed,is_skewed,heavy_tail_flag,has_outliers,outlier_severity,suggested_treatment,winsorize_lower,winsorize_upper,distribution_type_y,transformation_recommendation,scaling_needed,clipping_recommendation,winsorization_recommendation,is_numeric,is_discrete,is_near_constant,zero_inflation_flag,binning_opportunity,structure_score,recommended_action,reason,zero_ratio,unique_count,skewness_y,outlier_percentage
332,POS_CNT_INSTALMENT_SUM,289444,18067,126.0,660.0,534.0,-675.0,1461.0,0,19889,19889,6.87,6113,2.11,-1253.99,2256.95,0,6167,6167,2.13,200.0,24676,8.53,20.0,2784.0,4971,1.72,2.6,10.02,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-675.0,1461.0,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,False,False,True,0.8,treat_as_categorical,"high_skew, high_outliers, discrete",0.0001,4194,2.6046,6.87
333,POS_MONTHS_BALANCE_MAX,289444,18067,-15.0,-2.0,13.0,-34.5,17.5,31619,0,31619,10.92,17064,5.9,-68.55,43.43,9931,0,9931,3.43,3.0,55946,19.33,-84.0,-1.0,2858,0.99,-2.29,4.93,left_skewed,True,True,True,True,severe,consider_log_transform,-34.5,17.5,heavy_tailed,quantile_transform_or_robust_scaler,True,True,False,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0,96,2.2933,10.92
334,POS_MONTHS_BALANCE_MIN,289444,18067,-81.0,-25.0,56.0,-165.0,59.0,0,0,0,0.0,0,0.0,-141.53,36.13,0,0,0,0.0,28.0,0,0.0,-96.0,-6.0,2176,0.75,-0.04,-1.43,light_tailed,False,False,False,False,none,none_needed,-165.0,59.0,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.2,drop_or_encode,near_constant,0.0,96,0.0417,0.0
335,POS_MONTHS_BALANCE_SIZE,289444,18067,12.0,39.0,27.0,-28.5,79.5,0,14121,14121,4.88,2312,0.8,-43.4,102.43,0,5106,5106,1.76,12.0,11460,3.96,4.0,115.0,4796,1.66,1.83,4.64,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-28.5,79.5,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0,227,1.8332,4.88
336,POS_NAME_CONTRACT_STATUS_Active_MEAN,289444,18067,0.88,0.95,0.07,0.77,1.05,11079,0,11079,3.83,2840,0.98,0.68,1.13,4510,0,4510,1.56,0.03,6559,2.27,0.67,1.0,2842,0.98,-3.2,23.96,left_skewed,True,True,True,True,moderate,winsorize_lower_or_clip,0.77,1.05,heavy_tailed,quantile_transform_or_robust_scaler,True,False,True,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0007,1922,3.2036,3.83
337,POS_NAME_CONTRACT_STATUS_Amortized debt_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,11,11,0.0,11,0.0,-0.01,0.01,0,11,11,0.0,0.0,11,0.0,0.0,0.0,11,0.0,174.46,31634.42,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.5,drop_or_encode,near_constant,1.0,12,174.4569,0.0
338,POS_NAME_CONTRACT_STATUS_Approved_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,3930,3930,1.36,3930,1.36,-0.02,0.02,0,2396,2396,0.83,0.01,2148,0.74,0.0,0.02,2885,1.0,28.83,1811.09,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9864,224,28.8343,0.0
339,POS_NAME_CONTRACT_STATUS_Canceled_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,12,12,0.0,12,0.0,-0.0,0.0,0,12,12,0.0,0.0,12,0.0,0.0,0.0,12,0.0,361.14,153096.66,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.5,drop_or_encode,near_constant,1.0,12,361.1417,0.0
340,POS_NAME_CONTRACT_STATUS_Completed_MEAN,289444,18067,0.05,0.11,0.06,-0.04,0.2,0,12370,12370,4.27,2730,0.94,-0.11,0.27,0,2735,2735,0.94,0.03,5550,1.92,0.0,0.25,2828,0.98,3.52,33.03,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-0.04,0.2,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.1113,1560,3.5159,4.27
341,POS_NAME_CONTRACT_STATUS_Demand_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,312,312,0.11,312,0.11,-0.04,0.04,0,250,250,0.09,0.01,239,0.08,0.0,0.0,312,0.11,48.79,2530.62,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9989,234,48.7919,0.0
342,POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,4260,4260,1.47,4260,1.47,-0.03,0.03,0,2445,2445,0.84,0.01,2268,0.78,0.0,0.03,2870,0.99,38.75,2921.69,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9853,228,38.7541,0.0
343,POS_NAME_CONTRACT_STATUS_Signed_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,57870,57870,19.99,57870,19.99,-0.09,0.11,0,5993,5993,2.07,0.02,5149,1.78,0.0,0.14,2499,0.86,8.26,146.06,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8001,826,8.2557,0.0
344,POS_NAME_CONTRACT_STATUS_XNA_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,2,0.0,-0.0,0.0,0,2,2,0.0,0.0,2,0.0,0.0,0.0,2,0.0,380.47,144766.93,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,False,0.5,drop_or_encode,near_constant,1.0,3,380.4707,0.0
345,POS_NAME_CONTRACT_STATUS_nan_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0,0,0,0.0,,0,0.0,0.0,0.0,0,0.0,,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0,1,0.0,0.0
346,POS_POS_LATE_FLAG_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,54683,54683,18.89,54683,18.89,-0.22,0.26,0,5643,5643,1.95,0.05,5175,1.79,0.0,0.42,2873,0.99,6.58,54.1,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8111,2499,6.5833,0.0
347,POS_POS_LATE_FLAG_SUM,289444,18067,0.0,0.0,0.0,0.0,0.0,0,54683,54683,18.89,54683,18.89,-13.74,15.53,0,2578,2578,0.89,3.29,2331,0.81,0.0,14.0,2775,0.96,12.83,200.68,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8111,103,12.8278,0.0
348,POS_SK_DPD_DEF_MAX,289444,18067,0.0,0.0,0.0,0.0,0.0,0,39890,39890,13.78,39890,13.78,-90.36,93.3,0,123,123,0.04,20.65,109,0.04,0.0,19.0,2859,0.99,86.7,8092.23,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8622,200,86.7012,0.0
349,POS_SK_DPD_DEF_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,39890,39890,13.78,39890,13.78,-38.56,38.99,0,64,64,0.02,8.72,63,0.02,0.0,1.46,2886,1.0,102.2,11181.69,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,False,True,True,0.7,treat_as_categorical,"high_skew, zero_inflated, discrete",0.8622,4471,102.1983,0.0
350,POS_SK_DPD_DEF_SUM,289444,18067,0.0,0.0,0.0,0.0,0.0,0,39890,39890,13.78,39890,13.78,-4136.39,4170.84,0,53,53,0.02,933.87,53,0.02,0.0,42.0,2880,1.0,104.69,11596.17,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8622,373,104.6899,0.0
351,POS_SK_DPD_MAX,289444,18067,0.0,0.0,0.0,0.0,0.0,0,54683,54683,18.89,54683,18.89,-443.81,475.21,0,2302,2302,0.8,103.31,2152,0.74,0.0,314.0,2890,1.0,14.75,246.61,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8111,1919,14.7487,0.0
352,POS_SK_DPD_MEAN,289444,18067,0.0,0.0,0.0,0.0,0.0,0,54683,54683,18.89,54683,18.89,-176.76,185.57,0,1607,1607,0.56,40.73,1479,0.51,0.0,41.93,2895,1.0,20.13,479.32,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,False,True,True,0.7,treat_as_categorical,"high_skew, zero_inflated, discrete",0.8111,10768,20.1257,0.0
353,POS_SK_DPD_SUM,289444,18067,0.0,0.0,0.0,0.0,0.0,0,54683,54683,18.89,54683,18.89,-16683.02,17385.8,0,1268,1268,0.44,3829.9,1185,0.41,0.0,1745.0,2893,1.0,23.52,650.38,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,False,True,True,0.7,treat_as_categorical,"high_skew, zero_inflated, discrete",0.8111,3708,23.517,0.0
354,POS_SK_ID_PREV_NUNIQUE,289444,18067,1.0,4.0,3.0,-3.5,8.5,0,5062,5062,1.75,348,0.12,-3.12,8.65,0,5062,5062,1.75,1.0,8735,3.02,1.0,10.0,1720,0.59,1.78,4.9,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-3.5,8.5,heavy_tailed,log1p_or_quantile_transform,True,False,False,True,True,True,False,True,0.5,drop_or_encode,near_constant,0.0,25,1.7786,1.75
355,PREV_AMT_ANNUITY_MAX,290640,16871,10389.78,31505.93,21116.15,-21284.44,63180.15,0,11711,11711,4.03,2304,0.79,-33785.74,81231.22,0,4478,4478,1.54,9096.5,10539,3.63,2826.96,90224.19,5800,2.0,2.27,11.52,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-21284.44,63180.15,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,False,False,False,True,0.8,bin,high_skew,0.0,145950,2.2742,4.03
356,PREV_AMT_ANNUITY_MEAN,290640,16871,7835.97,18330.31,10494.35,-7905.55,34071.83,0,13063,13063,4.49,2968,1.02,-15490.4,44554.5,0,4785,4785,1.65,4862.7,9579,3.3,2700.37,50074.55,5814,2.0,2.53,15.98,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-7905.55,34071.83,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,False,False,False,True,0.8,bin,high_skew,0.0,267474,2.5319,4.49
357,PREV_AMT_APPLICATION_MAX,291057,16454,98311.5,454500.0,356188.5,-435971.25,988782.75,0,29349,29349,10.08,6586,2.26,-891394.94,1640575.87,0,5099,5099,1.75,135000.0,31387,10.78,19935.0,1935000.0,5812,2.0,2.11,5.69,right_skewed,True,True,True,True,severe,consider_log_transform,-435971.25,988782.75,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0035,48662,2.1105,10.08
358,PREV_AMT_APPLICATION_MEAN,291057,16454,61925.74,191250.0,129324.26,-132060.66,385236.39,0,20369,20369,7.0,6560,2.25,-305858.01,613868.98,0,5493,5493,1.89,54235.5,20113,6.91,14263.02,732384.05,5822,2.0,3.59,27.51,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-132060.66,385236.39,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0035,191746,3.588,7.0
359,PREV_AMT_CREDIT_MAX,291057,16454,104431.5,547344.0,442912.5,-559937.25,1211712.75,0,23933,23933,8.22,4429,1.52,-958749.58,1786480.71,0,5175,5175,1.78,156307.5,30938,10.63,20520.0,2076157.08,5821,2.0,2.0,5.03,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-559937.25,1211712.75,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0008,58510,2.0005,8.22
360,PREV_AMT_CREDIT_MEAN,291057,16454,66849.43,216072.0,149222.57,-156984.43,439905.86,0,18673,18673,6.42,5456,1.87,-327141.52,667281.55,0,5374,5374,1.85,62325.0,18576,6.38,16811.34,787620.96,5822,2.0,3.29,23.12,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-156984.43,439905.86,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0008,210626,3.2939,6.42
361,PREV_AMT_DOWN_PAYMENT_MAX,273605,33906,0.0,13500.0,13500.0,-20250.0,33750.0,0,19102,19102,6.98,7445,2.72,-74128.44,97490.56,0,2295,2295,0.84,5850.0,17000,6.21,0.0,90000.0,2561,0.94,27.53,1628.54,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-20250.0,33750.0,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.2813,21521,27.5284,6.98
362,PREV_AMT_DOWN_PAYMENT_MEAN,273605,33906,0.0,8282.25,8282.25,-12423.38,20705.62,0,19318,19318,7.06,8180,2.99,-48184.89,62345.9,0,2374,2374,0.87,3375.0,19114,6.99,0.0,57375.0,2737,1.0,31.43,2190.4,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-12423.38,20705.62,heavy_tailed,quantile_transform_or_robust_scaler,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.2813,54046,31.4305,7.06
363,PREV_AMT_GOODS_PRICE_MAX,290082,17429,98991.0,454500.0,355509.0,-434272.5,987763.5,0,29349,29349,10.12,6586,2.27,-890577.95,1642337.38,0,5099,5099,1.76,134757.45,31388,10.82,21910.5,1939500.0,5798,2.0,2.11,5.68,right_skewed,True,True,True,True,severe,consider_log_transform,-434272.5,987763.5,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0001,48658,2.1085,10.12
364,PREV_AMT_GOODS_PRICE_MEAN,290082,17429,73557.0,244901.79,171344.79,-183460.18,501918.97,0,19863,19863,6.85,5880,2.03,-383832.26,771624.08,0,5534,5534,1.91,68546.73,21753,7.5,21125.98,914618.49,5802,2.0,2.96,16.35,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-183460.18,501918.97,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0001,185829,2.9588,6.85
365,PREV_APP_CREDIT_PERC_MAX,290830,16681,1.0,1.13,0.13,0.8,1.33,2315,28367,30682,10.55,16161,5.56,0.19,2.04,788,3259,4047,1.39,0.07,23270,8.0,0.82,2.1,5812,2.0,11.77,383.42,right_skewed,True,True,True,True,severe,consider_log_transform,0.8,1.33,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0027,141278,11.7703,10.55
366,PREV_APP_CREDIT_PERC_MEAN,290830,16681,0.91,1.03,0.12,0.73,1.21,16185,13790,29975,10.31,8796,3.02,0.46,1.48,1952,2917,4869,1.67,0.06,17123,5.89,0.5,1.48,5557,1.91,1.51,29.17,right_skewed,True,True,True,True,severe,consider_log_transform,0.73,1.21,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0027,247296,1.5097,10.31
367,PREV_APP_CREDIT_PERC_VAR,229461,78050,0.0,0.06,0.05,-0.08,0.13,0,39824,39824,17.36,23918,10.42,-0.97,1.11,0,719,719,0.31,0.01,57855,25.21,0.0,0.62,2276,0.99,75.77,9760.8,right_skewed,True,True,True,True,severe,consider_log_transform,-0.08,0.13,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0277,211714,75.7725,17.36
368,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,22874,22874,7.86,22874,7.86,-0.34,0.4,0,8256,8256,2.84,0.08,7911,2.72,0.0,0.67,2698,0.93,5.12,28.87,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9214,261,5.12,0.0
369,PREV_CHANNEL_TYPE_Car dealer_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,318,318,0.11,318,0.11,-0.04,0.04,0,317,317,0.11,0.01,315,0.11,0.0,0.0,318,0.11,52.03,3291.56,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9989,35,52.0334,0.0
370,PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,2188,2188,0.75,2188,0.75,-0.15,0.16,0,1898,1898,0.65,0.03,1803,0.62,0.0,0.0,2188,0.75,16.11,280.38,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9925,129,16.1061,0.0
371,PREV_CHANNEL_TYPE_Contact center_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,40070,40070,13.77,40070,13.77,-0.3,0.37,0,8114,8114,2.79,0.07,7838,2.69,0.0,0.5,1980,0.68,3.94,18.63,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8623,222,3.9375,0.0
372,PREV_CHANNEL_TYPE_Country-wide_MEAN,291057,16454,0.0,0.6,0.6,-0.9,1.5,0,0,0,0.0,0,0.0,-0.71,1.45,0,0,0,0.0,0.29,0,0.0,0.0,1.0,0,0.0,0.62,-0.96,moderate_deviation,False,True,False,False,none,none_needed,-0.9,1.5,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.3083,348,0.6183,0.0
373,PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,291057,16454,0.0,0.57,0.57,-0.86,1.43,0,0,0,0.0,0,0.0,-0.69,1.29,0,0,0,0.0,0.18,0,0.0,0.0,1.0,0,0.0,0.62,-1.03,light_tailed,False,True,False,False,none,none_needed,-0.86,1.43,approximately_normal,none_or_standard_scaler,True,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.4738,414,0.623,0.0
374,PREV_CHANNEL_TYPE_Regional / Local_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,64728,64728,22.24,64728,22.24,-0.57,0.75,0,10820,10820,3.72,0.15,10242,3.52,0.0,1.0,0,0.0,2.93,8.34,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.7776,201,2.9323,0.0
375,PREV_CHANNEL_TYPE_Stone_MEAN,291057,16454,0.0,0.25,0.25,-0.38,0.62,0,27168,27168,9.33,0,0.0,-0.69,1.04,0,0,0,0.0,0.19,0,0.0,0.0,1.0,0,0.0,1.79,2.22,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,right_skewed,log1p,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5966,244,1.7872,9.33
376,PREV_CHANNEL_TYPE_nan_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0,0,0,0.0,,0,0.0,0.0,0.0,0,0.0,,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0,1,0.0,0.0
377,PREV_CNT_PAYMENT_MEAN,290642,16869,9.0,18.0,9.0,-4.5,31.5,0,14457,14457,4.97,1873,0.64,-10.73,39.79,0,4176,4176,1.44,4.0,12860,4.42,3.0,42.0,5472,1.88,1.43,2.7,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-4.5,31.5,right_skewed,log1p,True,False,True,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0071,2838,1.4328,4.97
378,PREV_CNT_PAYMENT_SUM,291057,16454,18.0,78.0,60.0,-72.0,168.0,0,19618,19618,6.74,7343,2.52,-161.9,283.94,0,5790,5790,1.99,24.0,22064,7.58,4.0,360.0,5413,1.86,3.86,28.58,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-72.0,168.0,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0086,727,3.8614,6.74
379,PREV_CODE_REJECT_REASON_CLIENT_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,19033,19033,6.54,19033,6.54,-0.19,0.22,0,7752,7752,2.66,0.05,7732,2.66,0.0,0.33,2713,0.93,6.1,47.1,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9346,118,6.0974,0.0
380,PREV_CODE_REJECT_REASON_HC_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,66029,66029,22.69,66029,22.69,-0.34,0.46,0,8623,8623,2.96,0.09,8424,2.89,0.0,0.6,2533,0.87,2.7,8.1,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.7731,388,2.6984,0.0
381,PREV_CODE_REJECT_REASON_LIMIT_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,28388,28388,9.75,28388,9.75,-0.25,0.3,0,9230,9230,3.17,0.06,9137,3.14,0.0,0.5,1550,0.53,4.51,22.89,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9025,244,4.5148,0.0
382,PREV_CODE_REJECT_REASON_SCOFR_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,6788,6788,2.33,6788,2.33,-0.12,0.14,0,4864,4864,1.67,0.03,4446,1.53,0.0,0.25,2220,0.76,9.62,106.97,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,True,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9767,157,9.6236,0.0
383,PREV_CODE_REJECT_REASON_SCO_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,21652,21652,7.44,21652,7.44,-0.2,0.23,0,8074,8074,2.77,0.05,5832,2.0,0.0,0.38,2861,0.98,5.79,42.12,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9256,206,5.7895,0.0
384,PREV_CODE_REJECT_REASON_SYSTEM_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,514,514,0.18,514,0.18,-0.03,0.03,0,514,514,0.18,0.01,511,0.18,0.0,0.0,514,0.18,39.85,2072.33,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9982,57,39.8518,0.0
385,PREV_CODE_REJECT_REASON_VERIF_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,2519,2519,0.87,2519,0.87,-0.06,0.06,0,2276,2276,0.78,0.01,2160,0.74,0.0,0.0,2519,0.87,19.13,482.79,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9913,83,19.1266,0.0
386,PREV_CODE_REJECT_REASON_XAP_MEAN,291057,16454,0.75,1.0,0.25,0.38,1.38,8065,0,8065,2.77,0,0.0,0.29,1.46,3861,0,3861,1.33,0.13,4198,1.44,0.25,1.0,2114,0.73,-1.54,1.75,left_skewed,True,True,True,True,moderate,winsorize_lower_or_clip,0.38,1.38,left_skewed,yeo_johnson_or_square_transform,True,False,True,True,True,True,False,True,0.5,drop_or_encode,near_constant,0.0021,394,1.54,2.77
387,PREV_CODE_REJECT_REASON_XNA_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,3656,3656,1.26,3656,1.26,-0.06,0.07,0,3203,3203,1.1,0.01,3084,1.06,0.0,0.08,2819,0.97,15.3,323.09,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9874,104,15.2972,0.0
388,PREV_CODE_REJECT_REASON_nan_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0,0,0,0.0,,0,0.0,0.0,0.0,0,0.0,,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0,1,0.0,0.0
389,PREV_CREDIT_TO_ANNUITY_RATIO_MAX,290639,16872,9.86,22.17,12.31,-8.6,40.64,0,856,856,0.29,533,0.18,-10.77,46.58,0,734,734,0.25,7.36,533,0.18,4.82,37.91,5577,1.92,3.78,80.1,right_skewed,True,True,True,True,low,investigate_individually,-8.6,40.64,heavy_tailed,log1p_or_quantile_transform,True,False,False,True,False,False,False,True,0.5,bin,high_skew,0.0,132973,3.7801,0.29
