Unnamed: 0,column,dtype,non_null_count_x,unique_count,unique_percentage,duplicate_count,duplicate_value_ratio,constant_flag,top_value_percentage,quasi_constant_flag,top_value,top_value_count,top_values_preview,non_null_count_y,dominant_value,dominant_value_pct,second_dominant_value,second_dominant_pct,top_values,suspicious_uniformity_flag,dominance_note,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories,count,min_value,max_value,range_value,mean_value,median_value,std_dev,coef_of_variation,p25,p75,iqr_x,skewness_x,kurtosis_x,zero_count,negative_count,q1_x,q3_x,iqr_y,lower_bound,upper_bound,outlier_count_x,outlier_percentage,missing_rate,mean,median,std,min,q1_y,q3_y,max,iqr,skewness_y,kurtosis_y,outlier_count_y,outlier_rate,skew_label,variance_flag,normality_pvalue,normality_label,missing_count,iqr_q1,iqr_q3,iqr_value,iqr_lower_bound,iqr_upper_bound,iqr_lower_count,iqr_upper_count,iqr_total_count,iqr_total_pct,extreme_iqr_count,extreme_iqr_pct,zscore_lower_bound,zscore_upper_bound,zscore_lower_count,zscore_upper_count,zscore_total_count,zscore_total_pct,mod_zscore_mad,mod_zscore_count,mod_zscore_pct,pctl_lower_bound,pctl_upper_bound,pctl_count,pctl_pct,kurtosis,distribution_type_x,is_heavy_tailed,is_skewed,heavy_tail_flag,has_outliers,outlier_severity,suggested_treatment,winsorize_lower,winsorize_upper,distribution_type_y,transformation_recommendation,scaling_needed,clipping_recommendation,winsorization_recommendation,is_numeric,is_discrete,is_near_constant,zero_inflation_flag,binning_opportunity,structure_score,recommended_action,reason,zero_ratio
488,PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,float64,291057,52,0.02,291005,99.98,False,99.71,True,0.0,290200,"[(np.float64(0.0), 290200), (np.float64(0.25), 86), (np.float64(0.1666666666666666), 84)]",291057,0.0,99.71,0.25,0.03,"[('0.0', 99.71), ('0.25', 0.03), ('0.1666666666666666', 0.03)]",True,Appears uniformly dominated,291057,16454,5.35,52,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1428571428571428', '0.0588235294117647', '0.0434782608695652', '0.4']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0007,0.0,0.0177,25.1395,0.0,0.0,0.0,38.9964,1876.2316,290200.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,0.2944,0.0535,0.0007,0.0,0.0177,0.0,0.0,0.0,1.0,0.0,38.9966,1876.2639,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,857.0,0.29,857.0,0.29,-0.05,0.05,0.0,821.0,821.0,0.28,0.01,804.0,0.28,0.0,0.0,857.0,0.29,1876.23,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9971
489,PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,float64,291057,98,0.03,290959,99.97,False,98.03,True,0.0,285333,"[(np.float64(0.0), 285333), (np.float64(0.3333333333333333), 692), (np.float64(0.5), 664)]",291057,0.0,98.03,0.3333333333333333,0.24,"[('0.0', 98.03), ('0.3333333333333333', 0.24), ('0.5', 0.23)]",True,Appears uniformly dominated,291057,16454,5.35,98,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0625', '0.2307692307692307', '0.15', '0.0227272727272727']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0061,0.0,0.0565,9.2506,0.0,0.0,0.0,12.8692,193.6457,285333.0,0.0,0.0,0.0,0.0,0.0,0.0,5724.0,1.9666,0.0535,0.0061,0.0,0.0565,0.0,0.0,0.0,1.0,0.0,12.8693,193.649,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,5724.0,5724.0,1.97,5724.0,1.97,-0.16,0.18,0.0,3418.0,3418.0,1.17,0.04,3383.0,1.16,0.0,0.2,2858.0,0.98,193.65,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9803
490,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,float64,291057,412,0.14,290645,99.86,False,35.29,False,0.0,102726,"[(np.float64(0.0), 102726), (np.float64(0.5), 34721), (np.float64(0.3333333333333333), 23338)]",291057,0.0,35.29,0.5,11.93,"[('0.0', 35.29), ('0.5', 11.93), ('0.3333333333333333', 8.02)]",False,Most frequent dominates with 35.29%,291057,16454,5.35,412,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.5789473684210527', '0.15', '0.032258064516129', '0.0344827586206896']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.3117,0.2857,0.2987,0.9583,0.0,0.5,0.5,0.6203,-0.5402,102726.0,0.0,0.0,0.5,0.5,-0.75,1.25,0.0,0.0,0.0535,0.3117,0.2857,0.2987,0.0,0.0,0.5,1.0,0.5,0.6203,-0.5402,0.0,0.0,moderately_skewed,variable,0.0,non_normal,16454.0,0.0,0.5,0.5,-0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,1.21,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,1.0,0.0,0.0,-0.54,moderate_deviation,False,True,False,False,none,none_needed,-0.75,1.25,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.3529
491,PREV_NAME_PAYMENT_TYPE_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approximately_symmetric,constant,,constant,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0
492,PREV_NAME_PORTFOLIO_Cards_MEAN,float64,291057,226,0.08,290831,99.92,False,66.43,False,0.0,193341,"[(np.float64(0.0), 193341), (np.float64(0.25), 12545), (np.float64(0.3333333333333333), 12159)]",291057,0.0,66.43,0.25,4.31,"[('0.0', 66.43), ('0.25', 4.31), ('0.3333333333333333', 4.18)]",False,Most frequent dominates with 66.43%,291057,16454,5.35,226,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4444444444444444', '0.0232558139534883', '0.7333333333333333', '0.2162162162162162']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0783,0.0,0.1428,1.824,0.0,0.125,0.125,2.5756,9.159,193341.0,0.0,0.0,0.125,0.125,-0.1875,0.3125,24614.0,8.4568,0.0535,0.0783,0.0,0.1428,0.0,0.0,0.125,1.0,0.125,2.5756,9.1591,24614.0,0.0846,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.12,0.12,-0.19,0.31,0.0,24614.0,24614.0,8.46,2468.0,0.85,-0.35,0.51,0.0,2468.0,2468.0,0.85,0.1,10350.0,3.56,0.0,0.5,2468.0,0.85,9.16,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.19,0.31,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,1.0,drop_or_encode,near_constant,0.6643
493,PREV_NAME_PORTFOLIO_Cars_MEAN,float64,291057,34,0.01,291023,99.99,False,99.9,True,0.0,290760,"[(np.float64(0.0), 290760), (np.float64(0.5), 43), (np.float64(0.3333333333333333), 40)]",291057,0.0,99.9,0.5,0.01,"[('0.0', 99.9), ('0.5', 0.01), ('0.3333333333333333', 0.01)]",True,Appears uniformly dominated,291057,16454,5.35,34,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.1666666666666666', '0.0555555555555555', '0.1428571428571428', '0.1176470588235294']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0003,0.0,0.0124,39.015,0.0,0.0,0.0,53.4943,3466.1274,290760.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.102,0.0535,0.0003,0.0,0.0124,0.0,0.0,0.0,1.0,0.0,53.4946,3466.1869,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,297.0,0.1,297.0,0.1,-0.04,0.04,0.0,296.0,296.0,0.1,0.01,294.0,0.1,0.0,0.0,297.0,0.1,3466.13,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.999
494,PREV_NAME_PORTFOLIO_Cash_MEAN,float64,291057,414,0.14,290643,99.86,False,48.74,False,0.0,141856,"[(np.float64(0.0), 141856), (np.float64(0.5), 21675), (np.float64(0.3333333333333333), 19895)]",291057,0.0,48.74,0.5,7.45,"[('0.0', 48.74), ('0.5', 7.45), ('0.3333333333333333', 6.84)]",False,Most frequent dominates with 48.74%,291057,16454,5.35,414,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1578947368421052', '0.16', '0.7619047619047619', '0.425531914893617']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.2073,0.1111,0.255,1.2305,0.0,0.3333,0.3333,1.1401,0.627,141856.0,0.0,0.0,0.3333,0.3333,-0.5,0.8333,8298.0,2.851,0.0535,0.2073,0.1111,0.255,0.0,0.0,0.3333,1.0,0.3333,1.1401,0.627,8298.0,0.0285,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.33,0.33,-0.5,0.83,0.0,8298.0,8298.0,2.85,0.0,0.0,-0.56,0.97,0.0,6493.0,6493.0,2.23,0.11,14818.0,5.09,0.0,1.0,0.0,0.0,0.63,right_skewed,False,True,False,True,moderate,log_transform_or_winsorize,-0.5,0.83,right_skewed,log1p,True,False,True,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.4874
495,PREV_NAME_PORTFOLIO_POS_MEAN,float64,291057,364,0.13,290693,99.87,False,30.32,False,1.0,88238,"[(np.float64(1.0), 88238), (np.float64(0.5), 35197), (np.float64(0.0), 23107)]",291057,1.0,30.32,0.5,12.09,"[('1.0', 30.32), ('0.5', 12.09), ('0.0', 7.94)]",False,Most frequent dominates with 30.32%,291057,16454,5.35,364,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.5454545454545454', '0.3225806451612903', '0.2558139534883721', '0.119047619047619']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.5637,0.5,0.3484,0.6181,0.25,1.0,0.75,-0.0172,-1.3674,23107.0,0.0,0.25,1.0,0.75,-0.875,2.125,0.0,0.0,0.0535,0.5637,0.5,0.3484,0.0,0.25,1.0,1.0,0.75,-0.0172,-1.3674,0.0,0.0,approximately_symmetric,variable,0.0,non_normal,16454.0,0.25,1.0,0.75,-0.88,2.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,1.61,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,-1.37,light_tailed,False,False,False,False,none,none_needed,-0.88,2.12,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.2,drop_or_encode,near_constant,0.0794
496,PREV_NAME_PORTFOLIO_XNA_MEAN,float64,291057,390,0.13,290667,99.87,False,56.15,False,0.0,163434,"[(np.float64(0.0), 163434), (np.float64(0.3333333333333333), 19162), (np.float64(0.5), 18864)]",291057,0.0,56.15,0.3333333333333333,6.58,"[('0.0', 56.15), ('0.3333333333333333', 6.58), ('0.5', 6.48)]",False,Most frequent dominates with 56.15%,291057,16454,5.35,390,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4736842105263157', '0.2916666666666667', '0.2413793103448276', '0.6774193548387096']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.1505,0.0,0.2009,1.3351,0.0,0.2941,0.2941,1.1063,0.2552,163434.0,0.0,0.0,0.2941,0.2941,-0.4412,0.7353,2043.0,0.7019,0.0535,0.1505,0.0,0.2009,0.0,0.0,0.2941,1.0,0.2941,1.1063,0.2552,2043.0,0.007,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.29,0.29,-0.44,0.74,0.0,2043.0,2043.0,0.7,0.0,0.0,-0.45,0.75,0.0,1146.0,1146.0,0.39,0.14,2520.0,0.87,0.0,0.67,2810.0,0.97,0.26,right_skewed,False,True,False,True,low,investigate_individually,-0.44,0.74,right_skewed,log1p,True,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.5615
497,PREV_NAME_PORTFOLIO_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approximately_symmetric,constant,,constant,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0
498,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,float64,291057,421,0.14,290636,99.86,False,38.48,False,1.0,112009,"[(np.float64(1.0), 112009), (np.float64(0.5), 31275), (np.float64(0.6666666666666666), 23629)]",291057,1.0,38.48,0.5,10.75,"[('1.0', 38.48), ('0.5', 10.75), ('0.6666666666666666', 8.12)]",False,Most frequent dominates with 38.48%,291057,16454,5.35,421,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.2142857142857142', '0.2105263157894736', '0.4838709677419355', '0.1481481481481481']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.7145,0.75,0.2866,0.4011,0.5,1.0,0.5,-0.6877,-0.4296,10834.0,0.0,0.5,1.0,0.5,-0.25,1.75,0.0,0.0,0.0535,0.7145,0.75,0.2866,0.0,0.5,1.0,1.0,0.5,-0.6877,-0.4296,0.0,0.0,moderately_skewed,variable,0.0,non_normal,16454.0,0.5,1.0,0.5,-0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.57,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,-0.43,moderate_deviation,False,True,False,False,none,none_needed,-0.25,1.75,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.5,drop_or_encode,near_constant,0.0372
499,PREV_NAME_PRODUCT_TYPE_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approximately_symmetric,constant,,constant,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0
500,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,float64,291057,333,0.11,290724,99.89,False,75.03,False,0.0,218394,"[(np.float64(0.0), 218394), (np.float64(0.5), 8388), (np.float64(0.3333333333333333), 8317)]",291057,0.0,75.03,0.5,2.88,"[('0.0', 75.03), ('0.5', 2.88), ('0.3333333333333333', 2.86)]",False,Most frequent dominates with 75.03%,291057,16454,5.35,333,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5625', '0.1034482758620689', '0.3793103448275862', '0.0491803278688524']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0806,0.0,0.1834,2.2773,0.0,0.0,0.0,2.9836,9.8057,218394.0,0.0,0.0,0.0,0.0,0.0,0.0,72663.0,24.9652,0.0535,0.0806,0.0,0.1834,0.0,0.0,0.0,1.0,0.0,2.9836,9.8059,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,72663.0,72663.0,24.97,72663.0,24.97,-0.47,0.63,0.0,7481.0,7481.0,2.57,0.12,7440.0,2.56,0.0,1.0,0.0,0.0,9.81,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.7503
501,PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,float64,291057,394,0.14,290663,99.86,False,48.02,False,0.0,139770,"[(np.float64(0.0), 139770), (np.float64(0.5), 23373), (np.float64(0.3333333333333333), 21345)]",291057,0.0,48.02,0.5,8.03,"[('0.0', 48.02), ('0.5', 8.03), ('0.3333333333333333', 7.33)]",False,Most frequent dominates with 48.02%,291057,16454,5.35,394,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.2666666666666666', '0.2777777777777778', '0.5909090909090909', '0.360655737704918']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.205,0.125,0.2435,1.188,0.0,0.3636,0.3636,1.0021,0.2455,139770.0,0.0,0.0,0.3636,0.3636,-0.5455,0.9091,3674.0,1.2623,0.0535,0.205,0.125,0.2435,0.0,0.0,0.3636,1.0,0.3636,1.0021,0.2456,3674.0,0.0126,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.36,0.36,-0.55,0.91,0.0,3674.0,3674.0,1.26,0.0,0.0,-0.53,0.94,0.0,3588.0,3588.0,1.23,0.12,6777.0,2.33,0.0,1.0,0.0,0.0,0.25,right_skewed,False,True,False,True,moderate,log_transform_or_winsorize,-0.55,0.91,right_skewed,log1p,True,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.4802
502,PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,float64,291057,68,0.02,290989,99.98,False,98.78,True,0.0,287504,"[(np.float64(0.0), 287504), (np.float64(1.0), 540), (np.float64(0.5), 519)]",291057,0.0,98.78,1.0,0.19,"[('0.0', 98.78), ('1.0', 0.19), ('0.5', 0.18)]",True,Appears uniformly dominated,291057,16454,5.35,68,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['1.0', '0.0909090909090909', '0.05', '0.0238095238095238', '0.0952380952380952']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0046,0.0,0.0528,11.5565,0.0,0.0,0.0,15.0801,254.8859,287504.0,0.0,0.0,0.0,0.0,0.0,0.0,3553.0,1.2207,0.0535,0.0046,0.0,0.0528,0.0,0.0,0.0,1.0,0.0,15.0802,254.8903,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,3553.0,3553.0,1.22,3553.0,1.22,-0.15,0.16,0.0,2654.0,2654.0,0.91,0.04,2395.0,0.82,0.0,0.12,2865.0,0.98,254.89,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9878
503,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,float64,291057,125,0.04,290932,99.96,False,94.28,False,0.0,274407,"[(np.float64(0.0), 274407), (np.float64(1.0), 2542), (np.float64(0.5), 2260)]",291057,0.0,94.28,1.0,0.87,"[('0.0', 94.28), ('1.0', 0.87), ('0.5', 0.78)]",False,Most frequent dominates with 94.28%,291057,16454,5.35,125,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0625', '0.3076923076923077', '0.2608695652173913', '0.875']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0215,0.0,0.113,5.268,0.0,0.0,0.0,6.8108,50.8743,274407.0,0.0,0.0,0.0,0.0,0.0,0.0,16650.0,5.7205,0.0535,0.0215,0.0,0.113,0.0,0.0,0.0,1.0,0.0,6.8109,50.8752,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,16650.0,16650.0,5.72,16650.0,5.72,-0.32,0.36,0.0,5476.0,5476.0,1.88,0.08,5440.0,1.87,0.0,0.6,2881.0,0.99,50.87,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9428
504,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,float64,291057,285,0.1,290772,99.9,False,53.43,False,0.0,155523,"[(np.float64(0.0), 155523), (np.float64(1.0), 22878), (np.float64(0.5), 20199)]",291057,0.0,53.43,1.0,7.86,"[('0.0', 53.43), ('1.0', 7.86), ('0.5', 6.94)]",False,Most frequent dominates with 53.43%,291057,16454,5.35,285,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0689655172413793', '0.0333333333333333', '0.5625', '0.3835616438356164']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.209,0.0,0.3038,1.4532,0.0,0.3333,0.3333,1.4784,1.1275,155523.0,0.0,0.0,0.3333,0.3333,-0.5,0.8333,23616.0,8.1139,0.0535,0.209,0.0,0.3038,0.0,0.0,0.3333,1.0,0.3333,1.4785,1.1275,23616.0,0.0811,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.33,0.33,-0.5,0.83,0.0,23616.0,23616.0,8.11,0.0,0.0,-0.7,1.12,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.13,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.5,0.83,right_skewed,log1p,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5343
505,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,float64,291057,117,0.04,290940,99.96,False,92.88,False,0.0,270324,"[(np.float64(0.0), 270324), (np.float64(1.0), 3015), (np.float64(0.5), 2781)]",291057,0.0,92.88,1.0,1.04,"[('0.0', 92.88), ('1.0', 1.04), ('0.5', 0.96)]",False,Most frequent dominates with 92.88%,291057,16454,5.35,117,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0526315789473684', '0.1052631578947368', '0.04', '0.8571428571428571']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0262,0.0,0.1236,4.7133,0.0,0.0,0.0,6.1198,40.9835,270324.0,0.0,0.0,0.0,0.0,0.0,0.0,20733.0,7.1233,0.0535,0.0262,0.0,0.1236,0.0,0.0,0.0,1.0,0.0,6.1199,40.9842,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,20733.0,20733.0,7.12,20733.0,7.12,-0.34,0.4,0.0,6676.0,6676.0,2.29,0.08,6334.0,2.18,0.0,1.0,0.0,0.0,40.98,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9288
506,PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,float64,291057,326,0.11,290731,99.89,False,37.91,False,0.0,110341,"[(np.float64(0.0), 110341), (np.float64(1.0), 35429), (np.float64(0.5), 27506)]",291057,0.0,37.91,1.0,12.17,"[('0.0', 37.91), ('1.0', 12.17), ('0.5', 9.45)]",False,Most frequent dominates with 37.91%,291057,16454,5.35,326,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.3181818181818182', '0.15', '0.9375', '0.2083333333333333']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.302,0.2,0.3374,1.1172,0.0,0.5,0.5,0.9354,-0.3448,110341.0,0.0,0.0,0.5,0.5,-0.75,1.25,0.0,0.0,0.0535,0.302,0.2,0.3374,0.0,0.0,0.5,1.0,0.5,0.9354,-0.3448,0.0,0.0,moderately_skewed,variable,0.0,non_normal,16454.0,0.0,0.5,0.5,-0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,1.31,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,-0.34,moderate_deviation,False,True,False,False,none,none_needed,-0.75,1.25,approximately_normal,none_or_standard_scaler,True,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.3791
