,column,sample_size,target_type,pearson_corr_with_target,pearson_pvalue,pearson_ci_lower,pearson_ci_upper,spearman_corr_with_target,spearman_pvalue,point_biserial_corr,point_biserial_pvalue,mutual_info_score,mutual_info_normalized,eta_squared,abs_max_correlation,best_method,best_correlation,best_pvalue,correlation_direction,signal_strength,is_significant,is_strong_signal,mutual_information_numeric,nonlinear_signal_strength,signal_to_noise_flag,target_mean_by_bin_variation,monotonic_trend_with_target,bin_lift_max,correlation,information_value,predictive_level,is_predictive,n_valid_bins,unique_values,reason,max_abs_correlation,corr_score,mi_score,bin_var_score,bin_lift_score,total_score,predictive_power_band
468,PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,291057,binary,-0.0069,0.000216,-0.0105,-0.0032,-0.0083,7e-06,-0.0069,0.000216,0.0001,0.0001,0.0,0.0083,spearman,-0.0083,7e-06,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0083,0,0,0,0,0,very_weak
469,PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,291057,binary,0.0037,0.047075,0.0,0.0073,0.0049,0.007587,0.0037,0.047075,0.0002,0.0001,0.0,0.0049,spearman,0.0049,0.007587,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0049,0,0,0,0,0,very_weak
470,PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,291057,binary,-0.0009,0.620282,-0.0046,0.0027,-0.0016,0.401629,-0.0009,0.620282,0.0001,0.0,0.0,0.0016,spearman,-0.0016,0.401629,none,negligible,False,False,0.000294,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0016,0,0,0,0,0,very_weak
471,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,291057,binary,0.0321,0.0,0.0285,0.0358,0.0322,0.0,0.0321,0.0,0.0028,0.0014,0.001,0.0322,spearman,0.0322,0.0,positive,negligible,True,False,0.003915,negligible,False,0.027,True,1.2417,0.0322,0.0167,very_weak,False,6,374,,0.0322,0,0,0,0,0,very_weak
472,PREV_NAME_GOODS_CATEGORY_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
473,PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,291057,binary,-0.0347,0.0,-0.0383,-0.031,-0.0347,0.0,-0.0347,0.0,0.0111,0.0056,0.0012,0.0347,spearman,-0.0347,0.0,negative,negligible,True,False,0.010946,weak,True,0.0275,True,1.2462,-0.0347,0.0182,very_weak,False,7,423,,0.0347,0,1,0,0,1,very_weak
474,PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,291057,binary,0.0001,0.975148,-0.0036,0.0037,-0.001,0.600364,0.0001,0.975148,0.0001,0.0001,0.0,0.001,spearman,-0.001,0.600364,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.001,0,0,0,0,0,very_weak
475,PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,291057,binary,0.0003,0.891081,-0.0034,0.0039,-0.0003,0.879134,0.0003,0.891081,0.0001,0.0,0.0,0.0003,spearman,-0.0003,0.879134,none,negligible,False,False,0.000126,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0003,0,0,0,0,0,very_weak
476,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,291057,binary,0.0349,0.0,0.0313,0.0386,0.0349,0.0,0.0349,0.0,0.0037,0.0018,0.0012,0.0349,pearson,0.0349,0.0,positive,negligible,True,False,0.00347,negligible,False,0.035,True,1.3388,0.0349,0.0194,very_weak,False,7,412,,0.0349,0,0,1,1,2,weak
477,PREV_NAME_PAYMENT_TYPE_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
478,PREV_NAME_PORTFOLIO_Cards_MEAN,291057,binary,0.0317,0.0,0.0281,0.0354,0.0349,0.0,0.0317,0.0,0.0021,0.0011,0.001,0.0349,spearman,0.0349,0.0,positive,negligible,True,False,0.001587,negligible,False,0.0265,True,1.2767,0.0349,0.0129,very_weak,False,4,226,,0.0349,0,0,0,0,0,very_weak
479,PREV_NAME_PORTFOLIO_Cars_MEAN,291057,binary,-0.0028,0.135546,-0.0064,0.0009,-0.0037,0.048233,-0.0028,0.135546,0.0001,0.0001,0.0,0.0037,spearman,-0.0037,0.048233,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0037,0,0,0,0,0,very_weak
480,PREV_NAME_PORTFOLIO_Cash_MEAN,291057,binary,0.0061,0.000993,0.0025,0.0097,0.0078,2.4e-05,0.0061,0.000993,0.0018,0.0009,0.0,0.0078,spearman,0.0078,2.4e-05,none,negligible,True,False,0.002181,negligible,False,0.0071,True,1.0742,0.0078,0.0012,very_weak,False,6,414,,0.0078,0,0,0,0,0,very_weak
481,PREV_NAME_PORTFOLIO_POS_MEAN,291057,binary,-0.0343,0.0,-0.038,-0.0307,-0.0348,0.0,-0.0343,0.0,0.0104,0.0052,0.0012,0.0348,spearman,-0.0348,0.0,negative,negligible,True,False,0.01166,weak,True,0.0277,True,1.2385,-0.0348,0.0194,very_weak,False,7,364,,0.0348,0,1,0,0,1,very_weak
482,PREV_NAME_PORTFOLIO_XNA_MEAN,291057,binary,0.0294,0.0,0.0258,0.0331,0.0279,0.0,0.0294,0.0,0.0022,0.0011,0.0009,0.0294,point_biserial,0.0294,0.0,positive,negligible,True,False,0.002248,negligible,False,0.0296,True,1.3164,0.0279,0.0119,very_weak,False,5,390,,0.0294,0,0,0,1,1,very_weak
483,PREV_NAME_PORTFOLIO_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
484,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,291057,binary,-0.0212,0.0,-0.0249,-0.0176,-0.0217,0.0,-0.0212,0.0,0.0113,0.0056,0.0005,0.0217,spearman,-0.0217,0.0,negative,negligible,True,False,0.010329,weak,True,0.0169,True,1.1453,-0.0217,0.0065,very_weak,False,7,421,,0.0217,0,1,0,0,1,very_weak
485,PREV_NAME_PRODUCT_TYPE_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
486,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,291057,binary,0.0574,0.0,0.0538,0.061,0.0613,0.0,0.0574,0.0,0.003,0.0015,0.0033,0.0613,spearman,0.0613,0.0,positive,negligible,True,False,0.002193,negligible,False,0.0524,True,1.5703,0.0613,0.0409,weak,True,3,333,,0.0613,1,0,1,1,3,weak
487,PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,291057,binary,-0.0183,0.0,-0.0219,-0.0146,-0.0151,0.0,-0.0183,0.0,0.0032,0.0016,0.0003,0.0183,pearson,-0.0183,0.0,negative,negligible,True,False,0.002578,negligible,False,0.0157,True,1.0559,-0.0151,0.0047,very_weak,False,6,394,,0.0183,0,0,0,0,0,very_weak
488,PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,291057,binary,0.0056,0.002389,0.002,0.0093,0.0085,4e-06,0.0056,0.002389,0.0001,0.0,0.0,0.0085,spearman,0.0085,4e-06,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0085,0,0,0,0,0,very_weak
489,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,291057,binary,-0.0209,0.0,-0.0245,-0.0173,-0.0226,0.0,-0.0209,0.0,0.0003,0.0001,0.0004,0.0226,spearman,-0.0226,0.0,negative,negligible,True,False,0.001276,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0226,0,0,0,0,0,very_weak
490,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,291057,binary,0.0285,0.0,0.0248,0.0321,0.0256,0.0,0.0285,0.0,0.0022,0.0011,0.0008,0.0285,pearson,0.0285,0.0,positive,negligible,True,False,0.002405,negligible,False,0.0281,True,1.3112,0.0256,0.0106,very_weak,False,5,285,,0.0285,0,0,0,1,1,very_weak
491,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,291057,binary,-0.0152,0.0,-0.0189,-0.0116,-0.0166,0.0,-0.0152,0.0,0.0002,0.0001,0.0002,0.0166,spearman,-0.0166,0.0,negative,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0166,0,0,0,0,0,very_weak
492,PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,291057,binary,-0.0224,0.0,-0.026,-0.0187,-0.0255,0.0,-0.0224,0.0,0.0042,0.0021,0.0005,0.0255,spearman,-0.0255,0.0,negative,negligible,True,False,0.005296,weak,True,0.0197,True,1.1149,-0.0255,0.0104,very_weak,False,6,326,,0.0255,0,1,0,0,1,very_weak
493,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,291057,binary,-0.0286,0.0,-0.0323,-0.025,-0.0301,0.0,-0.0286,0.0,0.0011,0.0005,0.0008,0.0301,spearman,-0.0301,0.0,negative,negligible,True,False,0.000982,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0301,0,0,0,0,0,very_weak
494,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,291057,binary,-0.0089,2e-06,-0.0125,-0.0053,-0.0099,0.0,-0.0089,2e-06,0.0004,0.0002,0.0001,0.0099,spearman,-0.0099,0.0,none,negligible,True,False,0.000154,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0099,0,0,0,0,0,very_weak
495,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,291057,binary,0.002,0.284129,-0.0016,0.0056,0.0018,0.343059,0.002,0.284129,0.0002,0.0001,0.0,0.002,pearson,0.002,0.284129,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.002,0,0,0,0,0,very_weak
496,PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,291057,binary,-0.0042,0.023619,-0.0078,-0.0006,-0.0048,0.009304,-0.0042,0.023619,0.0001,0.0001,0.0,0.0048,spearman,-0.0048,0.009304,none,negligible,True,False,0.000269,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0048,0,0,0,0,0,very_weak
497,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,291057,binary,-0.0046,0.013823,-0.0082,-0.0009,-0.0047,0.011767,-0.0046,0.013823,0.0001,0.0,0.0,0.0047,spearman,-0.0047,0.011767,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0047,0,0,0,0,0,very_weak
498,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,291057,binary,0.0248,0.0,0.0212,0.0284,0.024,0.0,0.0248,0.0,0.0025,0.0013,0.0006,0.0248,point_biserial,0.0248,0.0,positive,negligible,True,False,0.00251,negligible,False,0.0269,True,1.2259,0.024,0.0111,very_weak,False,7,385,,0.0248,0,0,0,0,0,very_weak
499,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
500,PREV_NAME_TYPE_SUITE_Children_MEAN,291057,binary,-0.0164,0.0,-0.02,-0.0127,-0.0193,0.0,-0.0164,0.0,0.0004,0.0002,0.0003,0.0193,spearman,-0.0193,0.0,negative,negligible,True,False,0.000874,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0193,0,0,0,0,0,very_weak
501,PREV_NAME_TYPE_SUITE_Family_MEAN,291057,binary,-0.0224,0.0,-0.026,-0.0187,-0.026,0.0,-0.0224,0.0,0.0021,0.0011,0.0005,0.026,spearman,-0.026,0.0,negative,negligible,True,False,0.001225,negligible,False,0.0178,True,1.073,-0.026,0.0101,very_weak,False,4,280,,0.026,0,0,0,0,0,very_weak
502,PREV_NAME_TYPE_SUITE_Group of people_MEAN,291057,binary,0.0011,0.557872,-0.0025,0.0047,0.0014,0.444667,0.0011,0.557872,0.0001,0.0,0.0,0.0014,spearman,0.0014,0.444667,none,negligible,False,False,9.2e-05,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0014,0,0,0,0,0,very_weak
503,PREV_NAME_TYPE_SUITE_Other_A_MEAN,291057,binary,0.0053,0.004255,0.0017,0.0089,0.0031,0.095032,0.0053,0.004255,0.0,0.0,0.0,0.0053,point_biserial,0.0053,0.004255,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0053,0,0,0,0,0,very_weak
504,PREV_NAME_TYPE_SUITE_Other_B_MEAN,291057,binary,0.0026,0.163201,-0.001,0.0062,0.0014,0.447397,0.0026,0.163201,0.0004,0.0002,0.0,0.0026,pearson,0.0026,0.163201,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0026,0,0,0,0,0,very_weak
505,"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",291057,binary,-0.0053,0.00442,-0.0089,-0.0016,-0.0046,0.013827,-0.0053,0.00442,0.0005,0.0002,0.0,0.0053,pearson,-0.0053,0.00442,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0053,0,0,0,0,0,very_weak
506,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,291057,binary,-0.0115,0.0,-0.0152,-0.0079,-0.0114,0.0,-0.0115,0.0,0.0035,0.0018,0.0001,0.0115,pearson,-0.0115,0.0,negative,negligible,True,False,0.002689,negligible,False,0.0105,True,1.0503,-0.0114,0.0025,very_weak,False,7,389,,0.0115,0,0,0,0,0,very_weak
507,PREV_NAME_TYPE_SUITE_nan_MEAN,291057,binary,0.033,0.0,0.0293,0.0366,0.0343,0.0,0.033,0.0,0.0054,0.0027,0.0011,0.0343,spearman,0.0343,0.0,positive,negligible,True,False,0.006357,weak,True,0.0302,True,1.2419,0.0343,0.0198,very_weak,False,8,403,,0.0343,0,1,1,0,2,weak
508,PREV_NAME_YIELD_GROUP_XNA_MEAN,291057,binary,0.0428,0.0,0.0392,0.0465,0.0395,0.0,0.0428,0.0,0.0039,0.0019,0.0018,0.0428,pearson,0.0428,0.0,positive,negligible,True,False,0.003836,negligible,False,0.0419,True,1.4327,0.0395,0.028,weak,False,6,411,,0.0428,0,0,1,1,2,weak
509,PREV_NAME_YIELD_GROUP_high_MEAN,291057,binary,0.0376,0.0,0.0339,0.0412,0.0375,0.0,0.0376,0.0,0.0029,0.0015,0.0014,0.0376,point_biserial,0.0376,0.0,positive,negligible,True,False,0.003625,negligible,False,0.0338,True,1.3247,0.0375,0.0183,very_weak,False,6,341,,0.0376,0,0,1,1,2,weak
510,PREV_NAME_YIELD_GROUP_low_action_MEAN,291057,binary,-0.0293,0.0,-0.033,-0.0257,-0.0337,0.0,-0.0293,0.0,0.0012,0.0006,0.0009,0.0337,spearman,-0.0337,0.0,negative,negligible,True,False,0.001082,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0337,0,0,0,0,0,very_weak
511,PREV_NAME_YIELD_GROUP_low_normal_MEAN,291057,binary,-0.0411,0.0,-0.0448,-0.0375,-0.0457,0.0,-0.0411,0.0,0.0025,0.0013,0.0017,0.0457,spearman,-0.0457,0.0,negative,negligible,True,False,0.003658,negligible,False,0.0315,True,1.1609,-0.0457,0.0312,weak,False,6,326,,0.0457,0,0,1,0,1,very_weak
512,PREV_NAME_YIELD_GROUP_middle_MEAN,291057,binary,-0.016,0.0,-0.0196,-0.0124,-0.0174,0.0,-0.016,0.0,0.003,0.0015,0.0003,0.0174,spearman,-0.0174,0.0,negative,negligible,True,False,0.002566,negligible,False,0.0176,True,1.1135,-0.0174,0.0053,very_weak,False,7,329,,0.0174,0,0,0,0,0,very_weak
513,PREV_NAME_YIELD_GROUP_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
514,PREV_PRODUCT_COMBINATION_Card Street_MEAN,291057,binary,0.0402,0.0,0.0366,0.0439,0.0419,0.0,0.0402,0.0,0.0014,0.0007,0.0016,0.0419,spearman,0.0419,0.0,positive,negligible,True,False,0.000954,negligible,False,0.0375,True,1.4179,0.0419,0.0195,very_weak,False,3,248,,0.0419,0,0,1,1,2,weak
515,PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,291057,binary,0.01,0.0,0.0064,0.0137,0.0129,0.0,0.01,0.0,0.0007,0.0004,0.0001,0.0129,spearman,0.0129,0.0,positive,negligible,True,False,9.7e-05,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0129,0,0,0,0,0,very_weak
516,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,291057,binary,0.0301,0.0,0.0265,0.0338,0.0364,0.0,0.0301,0.0,0.0013,0.0007,0.0009,0.0364,spearman,0.0364,0.0,positive,negligible,True,False,0.000927,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0364,0,0,0,0,0,very_weak
517,PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,291057,binary,0.0026,0.162835,-0.001,0.0062,0.0115,0.0,0.0026,0.162835,0.0003,0.0001,0.0,0.0115,spearman,0.0115,0.0,positive,negligible,True,False,0.000451,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0115,0,0,0,0,0,very_weak
518,PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,291057,binary,0.0184,0.0,0.0148,0.022,0.0278,0.0,0.0184,0.0,0.0008,0.0004,0.0003,0.0278,spearman,0.0278,0.0,positive,negligible,True,False,0.000771,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0278,0,0,0,0,0,very_weak
519,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,291057,binary,0.0302,0.0,0.0265,0.0338,0.0362,0.0,0.0302,0.0,0.0008,0.0004,0.0009,0.0362,spearman,0.0362,0.0,positive,negligible,True,False,0.001095,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0362,0,0,0,0,0,very_weak
520,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,291057,binary,-0.0375,0.0,-0.0411,-0.0339,-0.0379,0.0,-0.0375,0.0,0.0013,0.0007,0.0014,0.0379,spearman,-0.0379,0.0,negative,negligible,True,False,0.000466,negligible,False,0.0299,True,1.0796,-0.0379,0.0223,weak,False,3,284,,0.0379,0,0,0,0,0,very_weak
521,PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,291057,binary,-0.0156,0.0,-0.0192,-0.0119,-0.0132,0.0,-0.0156,0.0,0.0004,0.0002,0.0002,0.0156,point_biserial,-0.0156,0.0,negative,negligible,True,False,0.000979,negligible,False,0.0126,True,1.0415,-0.0132,0.0036,very_weak,False,3,263,,0.0156,0,0,0,0,0,very_weak
522,PREV_PRODUCT_COMBINATION_Cash_MEAN,291057,binary,0.0186,0.0,0.0149,0.0222,0.019,0.0,0.0186,0.0,0.0015,0.0007,0.0003,0.019,spearman,0.019,0.0,positive,negligible,True,False,0.000898,negligible,False,0.0138,True,1.1486,0.019,0.0044,very_weak,False,4,375,,0.019,0,0,0,0,0,very_weak
523,PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,291057,binary,-0.0114,0.0,-0.0151,-0.0078,-0.0144,0.0,-0.0114,0.0,0.0025,0.0012,0.0001,0.0144,spearman,-0.0144,0.0,negative,negligible,True,False,0.00269,negligible,False,0.013,True,1.0629,-0.0144,0.0052,very_weak,False,5,273,,0.0144,0,0,0,0,0,very_weak
524,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,291057,binary,-0.0226,0.0,-0.0262,-0.0189,-0.027,0.0,-0.0226,0.0,0.0009,0.0005,0.0005,0.027,spearman,-0.027,0.0,negative,negligible,True,False,0.000652,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.027,0,0,0,0,0,very_weak
525,PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,291057,binary,-0.0339,0.0,-0.0376,-0.0303,-0.0363,0.0,-0.0339,0.0,0.0016,0.0008,0.0012,0.0363,spearman,-0.0363,0.0,negative,negligible,True,False,0.001473,negligible,False,0.0309,True,1.0782,-0.0363,0.0216,weak,False,3,179,,0.0363,0,0,1,0,1,very_weak
526,PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,291057,binary,-0.0219,0.0,-0.0255,-0.0183,-0.0244,0.0,-0.0219,0.0,0.0005,0.0003,0.0005,0.0244,spearman,-0.0244,0.0,negative,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0244,0,0,0,0,0,very_weak
527,PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,291057,binary,0.0216,0.0,0.0179,0.0252,0.0179,0.0,0.0216,0.0,0.0019,0.0009,0.0005,0.0216,point_biserial,0.0216,0.0,positive,negligible,True,False,0.001256,negligible,False,0.0208,True,1.233,0.0179,0.0058,very_weak,False,5,244,,0.0216,0,0,0,0,0,very_weak
528,PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,291057,binary,-0.0026,0.166674,-0.0062,0.0011,-0.0035,0.05652,-0.0026,0.166674,0.0003,0.0001,0.0,0.0035,spearman,-0.0035,0.05652,none,negligible,False,False,0.000368,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0035,0,0,0,0,0,very_weak
529,PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,291057,binary,-0.0039,0.034645,-0.0075,-0.0003,-0.0023,0.217907,-0.0039,0.034645,0.0007,0.0003,0.0,0.0039,point_biserial,-0.0039,0.034645,none,negligible,True,False,9e-06,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0039,0,0,0,0,0,very_weak
530,PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,291057,binary,-0.0022,0.245122,-0.0058,0.0015,-0.0029,0.113013,-0.0022,0.245122,0.0001,0.0001,0.0,0.0029,spearman,-0.0029,0.113013,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0029,0,0,0,0,0,very_weak
531,PREV_PRODUCT_COMBINATION_nan_MEAN,291057,binary,0.0086,3e-06,0.005,0.0122,0.0131,0.0,0.0086,3e-06,0.0002,0.0001,0.0001,0.0131,spearman,0.0131,0.0,positive,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0131,0,0,0,0,0,very_weak
532,PREV_RATE_DOWN_PAYMENT_MAX,273605,binary,-0.0401,0.0,-0.0438,-0.0364,-0.0439,0.0,-0.0401,0.0,0.0018,0.0009,0.0016,0.0439,spearman,-0.0439,0.0,negative,negligible,True,False,0.002694,negligible,False,0.0422,True,1.24,-0.0439,0.0331,weak,False,8,118254,,0.0439,0,0,1,0,1,very_weak
533,PREV_RATE_DOWN_PAYMENT_MEAN,273605,binary,-0.0336,0.0,-0.0373,-0.0299,-0.0362,0.0,-0.0336,0.0,0.002,0.001,0.0011,0.0362,spearman,-0.0362,0.0,negative,negligible,True,False,0.002365,negligible,False,0.0343,True,1.1764,-0.0362,0.0211,weak,False,9,165733,,0.0362,0,0,1,0,1,very_weak
534,PREV_SK_ID_PREV_NUNIQUE,291057,binary,0.0198,0.0,0.0161,0.0234,0.0101,0.0,0.0198,0.0,0.0033,0.0017,0.0004,0.0198,point_biserial,0.0198,0.0,positive,negligible,True,False,0.004967,negligible,False,0.0237,True,1.2302,0.0101,0.0059,very_weak,False,8,65,,0.0198,0,0,0,0,0,very_weak
535,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,291057,binary,0.0048,0.009473,0.0012,0.0084,0.0037,0.047996,0.0048,0.009473,0.0009,0.0004,0.0,0.0048,pearson,0.0048,0.009473,none,negligible,True,False,0.001831,negligible,False,0.0111,True,1.1108,0.0037,0.0011,very_weak,False,5,313,,0.0048,0,0,0,0,0,very_weak
536,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,291057,binary,0.0058,0.001828,0.0021,0.0094,0.0064,0.00058,0.0058,0.001828,0.0012,0.0006,0.0,0.0064,spearman,0.0064,0.00058,none,negligible,True,False,0.001422,negligible,False,0.0079,True,1.0944,0.0064,0.0013,very_weak,False,5,304,,0.0064,0,0,0,0,0,very_weak
537,PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,291057,binary,-0.0085,5e-06,-0.0121,-0.0048,-0.0089,2e-06,-0.0085,5e-06,0.0011,0.0006,0.0001,0.0089,spearman,-0.0089,2e-06,none,negligible,True,False,0.001434,negligible,False,0.0072,True,1.0402,-0.0089,0.0014,very_weak,False,5,301,,0.0089,0,0,0,0,0,very_weak
538,PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,291057,binary,-0.0097,0.0,-0.0134,-0.0061,-0.0105,0.0,-0.0097,0.0,0.0011,0.0005,0.0001,0.0105,spearman,-0.0105,0.0,negative,negligible,True,False,0.000391,negligible,False,0.0091,True,1.0405,-0.0105,0.002,very_weak,False,4,259,,0.0105,0,0,0,0,0,very_weak
539,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,291057,binary,0.0033,0.078876,-0.0004,0.0069,0.0026,0.155991,0.0033,0.078876,0.0015,0.0008,0.0,0.0033,point_biserial,0.0033,0.078876,none,negligible,False,False,0.001945,negligible,False,0.0111,True,1.0934,0.0026,0.0009,very_weak,False,5,319,,0.0033,0,0,0,0,0,very_weak
540,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,291057,binary,0.0003,0.857181,-0.0033,0.004,-0.0,0.992907,0.0003,0.857181,0.0019,0.001,0.0,0.0003,point_biserial,0.0003,0.857181,none,negligible,False,False,0.000958,negligible,False,0.0076,True,1.0616,-0.0,0.0006,very_weak,False,5,316,,0.0003,0,0,0,0,0,very_weak
541,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,291057,binary,0.004,0.029185,0.0004,0.0077,0.0032,0.084166,0.004,0.029185,0.0023,0.0012,0.0,0.004,pearson,0.004,0.029185,none,negligible,True,False,0.000951,negligible,False,0.0074,True,1.0839,0.0032,0.0005,very_weak,False,5,316,,0.004,0,0,0,0,0,very_weak
542,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
543,REFUSED_AMT_APPLICATION_MAX,100294,binary,-0.0018,0.57289,-0.008,0.0044,0.0135,2e-05,-0.0018,0.57289,0.0039,0.002,0.0,0.0135,spearman,0.0135,2e-05,positive,negligible,True,False,0.023247,moderate,True,0.0359,True,1.5296,0.0135,0.0143,very_weak,False,10,17300,,0.0135,0,2,1,1,4,moderate
544,REFUSED_AMT_APPLICATION_MEAN,100294,binary,-0.0186,0.0,-0.0247,-0.0124,-0.0026,0.402614,-0.0186,0.0,0.0017,0.0008,0.0003,0.0186,point_biserial,-0.0186,0.0,negative,negligible,True,False,0.021809,moderate,True,0.0325,True,1.4447,-0.0026,0.0079,very_weak,False,10,32297,,0.0186,0,2,1,1,4,moderate
